order_item_id,order_id,product_id,quantity,unit_price,line_discount,line_total
106654,36427,61,4,163.84,65.54,589.82
106655,36427,91,2,45.4,0,90.8
106656,36428,50,1,41.25,4.13,37.12
106657,36428,124,2,36.3,7.26,65.34
106658,36428,159,2,94.31,18.86,169.76
106659,36428,168,3,246.42,0,739.26
106660,36429,21,5,383.14,191.57,1724.13
106661,36429,64,2,65.78,0,131.56
106662,36429,95,5,195.45,97.73,879.52
106663,36430,64,1,65.78,0,65.78
106664,36430,115,1,91.5,0,91.5
106665,36430,116,2,48.88,4.89,92.87
106666,36431,14,3,252.77,75.83,682.48
106667,36431,81,1,51.13,0,51.13
106668,36432,111,2,50.27,5.03,95.51
106669,36432,74,2,498.36,0,996.72
106670,36433,108,5,73.09,36.55,328.9
106671,36433,56,5,39.7,0,198.5
106672,36434,23,5,319.83,0,1599.15
106673,36435,63,3,179.51,0,538.53
106674,36435,28,3,100.99,30.3,272.67
106675,36435,70,1,90.31,4.52,85.79
106676,36435,54,4,62.06,24.82,223.42
106677,36436,116,4,48.88,19.55,175.97
106678,36436,114,3,29.7,0,89.1
106679,36437,121,5,58.96,14.74,280.06
106680,36437,83,4,22.36,0,89.44
106681,36437,85,1,36.21,1.81,34.4
106682,36438,14,2,252.77,75.83,429.71
106683,36438,174,5,26.17,13.09,117.76
106684,36438,25,4,395.31,0,1581.24
106685,36438,6,4,582.88,349.73,1981.79
106686,36439,139,5,96.93,0,484.65
106687,36439,47,4,114.2,22.84,433.96
106688,36440,117,3,82.18,0,246.54
106689,36440,2,3,645.05,0,1935.15
106690,36440,28,2,100.99,0,201.98
106691,36441,55,4,76.73,46.04,260.88
106692,36441,38,3,196.28,0,588.84
106693,36441,1,5,784.44,588.33,3333.87
106694,36441,50,2,41.25,8.25,74.25
106695,36442,14,5,252.77,63.19,1200.66
106696,36442,144,4,97.88,0,391.52
106697,36442,15,5,849.35,212.34,4034.41
106698,36443,43,1,77.22,15.44,61.78
106699,36443,41,3,172.76,51.83,466.45
106700,36443,34,1,163.1,0,163.1
106701,36443,35,4,201.51,161.21,644.83
106702,36444,15,5,849.35,0,4246.75
106703,36444,10,1,679.85,0,679.85
106704,36444,55,2,76.73,15.35,138.11
106705,36444,61,3,163.84,0,491.52
106706,36445,32,1,136.37,0,136.37
106707,36445,15,3,849.35,0,2548.05
106708,36446,5,1,631.63,0,631.63
106709,36446,93,1,195.95,0,195.95
106710,36446,82,2,70.73,7.07,134.39
106711,36446,12,4,382.07,152.83,1375.45
106712,36447,175,3,167.42,25.11,477.15
106713,36447,25,1,395.31,0,395.31
106714,36447,121,5,58.96,29.48,265.32
106715,36448,95,5,195.45,0,977.25
106716,36448,12,4,382.07,152.83,1375.45
106717,36448,91,2,45.4,0,90.8
106718,36449,146,4,28.96,0,115.84
106719,36449,63,1,179.51,0,179.51
106720,36449,144,5,97.88,0,489.4
106721,36449,145,3,18.06,2.71,51.47
106722,36450,145,4,18.06,7.22,65.02
106723,36451,99,2,24.54,0,49.08
106724,36451,97,5,42.35,0,211.75
106725,36452,75,2,359.3,35.93,682.67
106726,36452,34,5,163.1,81.55,733.95
106727,36452,37,3,182.06,81.93,464.25
106728,36452,63,5,179.51,0,897.55
106729,36453,61,4,163.84,0,655.36
106730,36453,49,3,162.75,0,488.25
106731,36453,1,1,784.44,0,784.44
106732,36454,81,1,51.13,0,51.13
106733,36454,10,2,679.85,0,1359.7
106734,36454,3,5,653.72,163.43,3105.17
106735,36454,4,3,170.24,25.54,485.18
106736,36455,95,2,195.45,0,390.9
106737,36455,37,2,182.06,36.41,327.71
106738,36455,120,3,58.41,8.76,166.47
106739,36455,104,3,68.38,30.77,174.37
106740,36456,22,3,256.09,0,768.27
106741,36457,42,2,218.88,0,437.76
106742,36457,1,4,784.44,156.89,2980.87
106743,36457,68,3,67.05,0,201.15
106744,36458,152,4,304.15,121.66,1094.94
106745,36458,82,3,70.73,21.22,190.97
106746,36459,51,2,95.66,0,191.32
106747,36459,21,1,383.14,0,383.14
106748,36459,156,1,273.52,27.35,246.17
106749,36459,26,1,237.54,0,237.54
106750,36460,25,5,395.31,0,1976.55
106751,36460,109,4,21.72,4.34,82.54
106752,36460,105,4,189.36,0,757.44
106753,36461,165,3,109.94,32.98,296.84
106754,36462,167,3,284.99,128.25,726.72
106755,36462,10,4,679.85,407.91,2311.49
106756,36462,178,3,104.08,0,312.24
106757,36463,8,1,119,11.9,107.1
106758,36463,164,4,350.8,70.16,1333.04
106759,36463,61,5,163.84,40.96,778.24
106760,36464,98,2,86.81,0,173.62
106761,36464,69,5,404.07,303.05,1717.3
106762,36464,96,4,103.5,0,414
106763,36464,158,4,333.15,66.63,1265.97
106764,36465,10,3,679.85,0,2039.55
106765,36465,165,1,109.94,10.99,98.95
106766,36465,163,1,226.52,11.33,215.19
106767,36465,160,2,355.69,35.57,675.81
106768,36466,34,1,163.1,0,163.1
106769,36466,61,5,163.84,0,819.2
106770,36467,81,1,51.13,0,51.13
106771,36468,174,4,26.17,5.23,99.45
106772,36468,175,5,167.42,125.57,711.53
106773,36468,168,2,246.42,0,492.84
106774,36469,109,1,21.72,0,21.72
106775,36469,170,4,243.31,48.66,924.58
106776,36469,65,3,495.18,0,1485.54
106777,36469,165,3,109.94,65.96,263.86
106778,36470,141,5,74.42,0,372.1
106779,36470,65,1,495.18,0,495.18
106780,36470,146,2,28.96,0,57.92
106781,36471,33,2,146.52,0,293.04
106782,36471,54,3,62.06,9.31,176.87
106783,36472,37,2,182.06,36.41,327.71
106784,36472,34,1,163.1,0,163.1
106785,36472,87,3,102.14,15.32,291.1
106786,36473,56,1,39.7,0,39.7
106787,36473,144,1,97.88,0,97.88
106788,36473,150,4,64.97,12.99,246.89
106789,36474,28,1,100.99,0,100.99
106790,36474,51,1,95.66,4.78,90.88
106791,36474,18,2,325.63,97.69,553.57
106792,36474,16,1,100.05,15.01,85.04
106793,36475,64,3,65.78,19.73,177.61
106794,36475,63,4,179.51,0,718.04
106795,36475,50,4,41.25,0,165
106796,36476,27,5,289.88,144.94,1304.46
106797,36476,28,3,100.99,0,302.97
106798,36476,140,1,80.87,4.04,76.83
106799,36477,63,3,179.51,107.71,430.82
106800,36477,157,2,351.75,0,703.5
106801,36477,74,4,498.36,0,1993.44
106802,36478,87,4,102.14,0,408.56
106803,36478,64,3,65.78,0,197.34
106804,36479,84,1,80.88,12.13,68.75
106805,36479,46,1,36.66,1.83,34.83
106806,36479,102,2,256.23,25.62,486.84
106807,36480,72,4,388.73,77.75,1477.17
106808,36480,62,2,278.79,0,557.58
106809,36480,73,3,429.27,128.78,1159.03
106810,36481,126,2,64.33,6.43,122.23
106811,36481,108,1,73.09,3.65,69.44
106812,36481,3,2,653.72,0,1307.44
106813,36482,7,3,139.25,0,417.75
106814,36482,29,3,55.35,0,166.05
106815,36482,23,2,319.83,0,639.66
106816,36483,9,5,445.49,0,2227.45
106817,36483,126,4,64.33,0,257.32
106818,36483,107,3,11.93,1.79,34
106819,36484,58,4,130.05,52.02,468.18
106820,36484,89,1,98.4,0,98.4
106821,36484,88,1,56.98,0,56.98
106822,36485,30,5,64.7,16.18,307.32
106823,36485,69,4,404.07,0,1616.28
106824,36485,63,4,179.51,71.8,646.24
106825,36486,98,1,86.81,0,86.81
106826,36486,57,4,67.88,0,271.52
106827,36486,102,5,256.23,128.12,1153.03
106828,36487,114,1,29.7,0,29.7
106829,36487,3,4,653.72,130.74,2484.14
106830,36487,34,5,163.1,0,815.5
106831,36488,112,3,27.52,12.38,70.18
106832,36488,113,3,38.9,5.84,110.86
106833,36488,119,2,70.48,0,140.96
106834,36489,51,2,95.66,9.57,181.75
106835,36489,98,4,86.81,52.09,295.15
106836,36489,139,4,96.93,58.16,329.56
106837,36489,52,4,136.2,0,544.8
106838,36489,60,3,24.1,0,72.3
106839,36490,51,2,95.66,0,191.32
106840,36490,55,2,76.73,0,153.46
106841,36490,81,4,51.13,20.45,184.07
106842,36490,57,5,67.88,16.97,322.43
106843,36491,153,2,270.19,108.08,432.3
106844,36491,1,3,784.44,0,2353.32
106845,36492,160,1,355.69,53.35,302.34
106846,36492,64,3,65.78,0,197.34
106847,36492,137,3,48.66,0,145.98
106848,36492,27,3,289.88,43.48,826.16
106849,36492,25,4,395.31,158.12,1423.12
106850,36493,104,5,68.38,0,341.9
106851,36493,152,2,304.15,30.42,577.88
106852,36493,107,1,11.93,0.6,11.33
106853,36494,32,5,136.37,0,681.85
106854,36495,17,5,393.31,0,1966.55
106855,36495,174,5,26.17,0,130.85
106856,36495,161,5,317.22,79.31,1506.79
106857,36496,62,3,278.79,0,836.37
106858,36496,169,3,289.4,86.82,781.38
106859,36496,170,2,243.31,48.66,437.96
106860,36496,106,5,92.28,46.14,415.26
106861,36496,74,4,498.36,0,1993.44
106862,36497,63,4,179.51,35.9,682.14
106863,36497,165,4,109.94,0,439.76
106864,36497,60,2,24.1,0,48.2
106865,36497,154,5,156.3,0,781.5
106866,36498,175,5,167.42,41.86,795.24
106867,36498,81,1,51.13,5.11,46.02
106868,36499,119,5,70.48,0,352.4
106869,36499,91,5,45.4,0,227
106870,36499,44,5,208.95,52.24,992.51
106871,36500,85,5,36.21,0,181.05
106872,36500,136,1,86.69,8.67,78.02
106873,36500,175,3,167.42,50.23,452.03
106874,36500,104,1,68.38,3.42,64.96
106875,36501,61,2,163.84,0,327.68
106876,36501,68,1,67.05,0,67.05
106877,36501,113,4,38.9,0,155.6
106878,36502,44,3,208.95,0,626.85
106879,36502,31,2,189.7,37.94,341.46
106880,36502,33,3,146.52,21.98,417.58
106881,36502,95,2,195.45,39.09,351.81
106882,36502,121,1,58.96,2.95,56.01
106883,36503,50,4,41.25,8.25,156.75
106884,36503,59,5,11.84,0,59.2
106885,36503,18,4,325.63,0,1302.52
106886,36503,27,2,289.88,115.95,463.81
106887,36504,143,4,61.69,37.01,209.75
106888,36504,17,5,393.31,98.33,1868.22
106889,36505,10,1,679.85,135.97,543.88
106890,36505,100,2,102.73,0,205.46
106891,36505,83,2,22.36,0,44.72
106892,36506,112,5,27.52,6.88,130.72
106893,36506,128,4,46.57,18.63,167.65
106894,36507,153,4,270.19,0,1080.76
106895,36507,157,3,351.75,105.53,949.72
106896,36508,39,3,41.63,0,124.89
106897,36508,79,2,18.64,3.73,33.55
106898,36508,89,2,98.4,0,196.8
106899,36508,92,2,49.3,0,98.6
106900,36509,18,3,325.63,0,976.89
106901,36509,6,3,582.88,0,1748.64
106902,36509,9,3,445.49,0,1336.47
106903,36509,13,2,281.2,84.36,478.04
106904,36510,87,2,102.14,0,204.28
106905,36510,79,1,18.64,0,18.64
106906,36511,158,4,333.15,0,1332.6
106907,36511,49,3,162.75,48.83,439.42
106908,36512,23,5,319.83,0,1599.15
106909,36512,81,1,51.13,10.23,40.9
106910,36512,140,4,80.87,0,323.48
106911,36512,83,4,22.36,4.47,84.97
106912,36513,3,2,653.72,0,1307.44
106913,36513,10,5,679.85,0,3399.25
106914,36514,9,3,445.49,133.65,1202.82
106915,36514,28,2,100.99,0,201.98
106916,36515,93,1,195.95,0,195.95
106917,36515,76,1,71.53,0,71.53
106918,36515,116,1,48.88,0,48.88
106919,36516,26,1,237.54,0,237.54
106920,36517,46,4,36.66,0,146.64
106921,36517,36,4,68.53,54.82,219.3
106922,36518,121,5,58.96,29.48,265.32
106923,36518,55,5,76.73,0,383.65
106924,36519,32,1,136.37,13.64,122.73
106925,36519,33,1,146.52,21.98,124.54
106926,36519,38,2,196.28,0,392.56
106927,36520,103,4,190.36,0,761.44
106928,36520,95,3,195.45,58.64,527.71
106929,36520,102,2,256.23,25.62,486.84
106930,36520,97,4,42.35,0,169.4
106931,36521,141,1,74.42,0,74.42
106932,36521,138,2,85.15,34.06,136.24
106933,36521,22,2,256.09,25.61,486.57
106934,36522,163,4,226.52,0,906.08
106935,36522,166,1,142.79,7.14,135.65
106936,36522,179,3,183.74,55.12,496.1
106937,36522,96,4,103.5,20.7,393.3
106938,36523,159,5,94.31,47.16,424.39
106939,36523,167,5,284.99,0,1424.95
106940,36523,140,5,80.87,40.44,363.91
106941,36523,137,2,48.66,9.73,87.59
106942,36524,51,2,95.66,38.26,153.06
106943,36524,123,5,36.91,0,184.55
106944,36524,138,1,85.15,0,85.15
106945,36525,162,4,307.3,0,1229.2
106946,36525,103,1,190.36,9.52,180.84
106947,36525,158,5,333.15,83.29,1582.46
106948,36526,49,4,162.75,0,651
106949,36526,57,5,67.88,16.97,322.43
106950,36527,154,5,156.3,0,781.5
106951,36527,57,4,67.88,0,271.52
106952,36527,34,5,163.1,0,815.5
106953,36528,59,5,11.84,8.88,50.32
106954,36529,45,5,106.56,0,532.8
106955,36529,178,4,104.08,41.63,374.69
106956,36530,24,3,84.36,12.65,240.43
106957,36530,66,3,167.95,50.39,453.46
106958,36530,127,4,111.61,0,446.44
106959,36531,14,4,252.77,50.55,960.53
106960,36531,30,1,64.7,0,64.7
106961,36531,52,5,136.2,0,681
106962,36531,58,3,130.05,0,390.15
106963,36532,60,4,24.1,0,96.4
106964,36532,35,5,201.51,50.38,957.17
106965,36532,54,5,62.06,31.03,279.27
106966,36533,27,5,289.88,0,1449.4
106967,36533,57,4,67.88,40.73,230.79
106968,36534,34,5,163.1,81.55,733.95
106969,36534,37,3,182.06,81.93,464.25
106970,36534,173,1,135.57,0,135.57
106971,36534,116,4,48.88,0,195.52
106972,36535,6,3,582.88,87.43,1661.21
106973,36535,115,2,91.5,18.3,164.7
106974,36535,33,5,146.52,73.26,659.34
106975,36535,34,1,163.1,8.16,154.94
106976,36536,79,3,18.64,2.8,53.12
106977,36537,180,5,170.32,0,851.6
106978,36537,81,5,51.13,25.57,230.08
106979,36537,174,4,26.17,5.23,99.45
106980,36538,122,4,14.26,0,57.04
106981,36538,106,2,92.28,27.68,156.88
106982,36539,163,3,226.52,135.91,543.65
106983,36539,42,1,218.88,10.94,207.94
106984,36539,122,3,14.26,0,42.78
106985,36540,90,1,53.32,5.33,47.99
106986,36540,32,2,136.37,0,272.74
106987,36540,139,4,96.93,0,387.72
106988,36540,11,1,731.47,0,731.47
106989,36541,19,5,89.64,67.23,380.97
106990,36541,21,5,383.14,287.36,1628.34
106991,36541,111,2,50.27,0,100.54
106992,36541,24,4,84.36,0,337.44
106993,36541,27,1,289.88,14.49,275.39
106994,36542,28,1,100.99,0,100.99
106995,36543,111,2,50.27,5.03,95.51
106996,36543,154,3,156.3,46.89,422.01
106997,36543,165,5,109.94,27.49,522.21
106998,36544,23,4,319.83,0,1279.32
106999,36544,41,1,172.76,0,172.76
107000,36544,14,4,252.77,50.55,960.53
107001,36544,46,4,36.66,14.66,131.98
107002,36545,144,2,97.88,9.79,185.97
107003,36546,32,3,136.37,20.46,388.65
107004,36546,153,1,270.19,40.53,229.66
107005,36546,68,4,67.05,0,268.2
107006,36547,174,1,26.17,1.31,24.86
107007,36547,157,2,351.75,0,703.5
107008,36547,179,5,183.74,0,918.7
107009,36547,41,5,172.76,0,863.8
107010,36547,35,1,201.51,10.08,191.43
107011,36548,130,3,32.26,0,96.78
107012,36548,72,1,388.73,38.87,349.86
107013,36548,90,2,53.32,0,106.64
107014,36549,89,4,98.4,39.36,354.24
107015,36549,32,1,136.37,0,136.37
107016,36549,161,2,317.22,0,634.44
107017,36550,103,3,190.36,0,571.08
107018,36550,141,1,74.42,7.44,66.98
107019,36551,70,3,90.31,40.64,230.29
107020,36552,1,5,784.44,196.11,3726.09
107021,36552,102,3,256.23,38.43,730.26
107022,36553,103,4,190.36,114.22,647.22
107023,36553,108,5,73.09,0,365.45
107024,36553,112,4,27.52,0,110.08
107025,36553,175,5,167.42,0,837.1
107026,36553,167,1,284.99,42.75,242.24
107027,36554,70,3,90.31,0,270.93
107028,36554,7,4,139.25,55.7,501.3
107029,36555,97,1,42.35,0,42.35
107030,36555,46,1,36.66,0,36.66
107031,36556,92,2,49.3,9.86,88.74
107032,36556,22,5,256.09,0,1280.45
107033,36556,165,5,109.94,54.97,494.73
107034,36557,153,2,270.19,0,540.38
107035,36557,160,5,355.69,177.85,1600.6
107036,36558,147,3,68.46,0,205.38
107037,36558,47,4,114.2,68.52,388.28
107038,36558,84,4,80.88,32.35,291.17
107039,36559,142,3,52.88,0,158.64
107040,36559,111,2,50.27,0,100.54
107041,36559,87,2,102.14,10.21,194.07
107042,36559,107,4,11.93,0,47.72
107043,36559,117,1,82.18,0,82.18
107044,36560,16,5,100.05,0,500.25
107045,36560,72,3,388.73,0,1166.19
107046,36561,23,2,319.83,95.95,543.71
107047,36561,79,4,18.64,0,74.56
107048,36562,85,2,36.21,0,72.42
107049,36562,116,2,48.88,0,97.76
107050,36562,22,1,256.09,25.61,230.48
107051,36563,129,2,146.74,14.67,278.81
107052,36563,20,2,45.98,0,91.96
107053,36563,25,2,395.31,118.59,672.03
107054,36564,9,5,445.49,445.49,1781.96
107055,36564,8,2,119,0,238
107056,36565,10,1,679.85,0,679.85
107057,36565,27,4,289.88,0,1159.52
107058,36565,115,5,91.5,45.75,411.75
107059,36566,44,4,208.95,83.58,752.22
107060,36567,27,3,289.88,173.93,695.71
107061,36567,22,3,256.09,115.24,653.03
107062,36567,95,5,195.45,48.86,928.39
107063,36567,63,3,179.51,26.93,511.6
107064,36568,67,5,165.1,41.28,784.22
107065,36568,61,3,163.84,24.58,466.94
107066,36568,139,1,96.93,0,96.93
107067,36569,33,2,146.52,0,293.04
107068,36569,102,4,256.23,0,1024.92
107069,36570,170,4,243.31,0,973.24
107070,36571,46,1,36.66,0,36.66
107071,36571,44,3,208.95,94.03,532.82
107072,36571,47,2,114.2,0,228.4
107073,36571,151,3,112.58,0,337.74
107074,36572,61,1,163.84,16.38,147.46
107075,36573,89,2,98.4,0,196.8
107076,36574,23,1,319.83,0,319.83
107077,36575,100,1,102.73,15.41,87.32
107078,36576,89,3,98.4,0,295.2
107079,36576,176,2,159.1,0,318.2
107080,36576,119,1,70.48,0,70.48
107081,36577,40,1,127.74,0,127.74
107082,36577,13,4,281.2,56.24,1068.56
107083,36577,123,4,36.91,0,147.64
107084,36578,21,5,383.14,0,1915.7
107085,36578,31,3,189.7,28.46,540.64
107086,36578,38,3,196.28,0,588.84
107087,36579,16,4,100.05,40.02,360.18
107088,36579,32,3,136.37,0,409.11
107089,36579,165,3,109.94,16.49,313.33
107090,36579,98,2,86.81,0,173.62
107091,36580,95,1,195.45,9.77,185.68
107092,36580,154,3,156.3,0,468.9
107093,36580,17,5,393.31,98.33,1868.22
107094,36580,108,1,73.09,0,73.09
107095,36581,20,1,45.98,4.6,41.38
107096,36581,147,1,68.46,3.42,65.04
107097,36581,66,2,167.95,16.8,319.1
107098,36581,60,2,24.1,4.82,43.38
107099,36582,111,3,50.27,0,150.81
107100,36582,32,1,136.37,6.82,129.55
107101,36582,34,2,163.1,16.31,309.89
107102,36582,81,2,51.13,10.23,92.03
107103,36583,14,3,252.77,0,758.31
107104,36584,102,2,256.23,76.87,435.59
107105,36584,158,2,333.15,99.95,566.35
107106,36584,115,4,91.5,54.9,311.1
107107,36585,75,3,359.3,53.9,1024
107108,36585,10,4,679.85,0,2719.4
107109,36585,1,5,784.44,0,3922.2
107110,36585,58,2,130.05,26.01,234.09
107111,36586,120,2,58.41,0,116.82
107112,36586,46,4,36.66,7.33,139.31
107113,36586,60,2,24.1,0,48.2
107114,36586,58,3,130.05,0,390.15
107115,36586,103,5,190.36,47.59,904.21
107116,36587,121,5,58.96,29.48,265.32
107117,36587,2,5,645.05,0,3225.25
107118,36587,1,2,784.44,156.89,1411.99
107119,36588,47,3,114.2,0,342.6
107120,36588,58,1,130.05,6.5,123.55
107121,36588,56,3,39.7,0,119.1
107122,36588,34,5,163.1,81.55,733.95
107123,36589,165,3,109.94,0,329.82
107124,36589,51,5,95.66,23.92,454.38
107125,36589,46,4,36.66,0,146.64
107126,36590,60,4,24.1,0,96.4
107127,36590,5,1,631.63,31.58,600.05
107128,36590,19,2,89.64,0,179.28
107129,36591,108,2,73.09,0,146.18
107130,36591,146,1,28.96,2.9,26.06
107131,36592,118,2,80.9,0,161.8
107132,36592,111,5,50.27,12.57,238.78
107133,36592,5,4,631.63,126.33,2400.19
107134,36592,14,4,252.77,50.55,960.53
107135,36593,10,4,679.85,271.94,2447.46
107136,36593,152,2,304.15,60.83,547.47
107137,36593,154,1,156.3,7.82,148.48
107138,36593,172,4,174.58,0,698.32
107139,36594,149,2,12.22,1.22,23.22
107140,36594,145,3,18.06,0,54.18
107141,36594,136,1,86.69,0,86.69
107142,36594,41,1,172.76,17.28,155.48
107143,36594,143,5,61.69,0,308.45
107144,36595,132,2,113.54,0,227.08
107145,36595,67,3,165.1,74.3,421
107146,36596,58,2,130.05,13.01,247.09
107147,36596,89,3,98.4,29.52,265.68
107148,36597,81,3,51.13,0,153.39
107149,36597,93,3,195.95,0,587.85
107150,36597,22,1,256.09,0,256.09
107151,36597,56,1,39.7,3.97,35.73
107152,36598,18,5,325.63,0,1628.15
107153,36599,12,4,382.07,0,1528.28
107154,36599,112,1,27.52,0,27.52
107155,36600,5,5,631.63,473.72,2684.43
107156,36600,8,5,119,29.75,565.25
107157,36600,10,2,679.85,0,1359.7
107158,36600,58,2,130.05,0,260.1
107159,36601,21,4,383.14,0,1532.56
107160,36601,18,2,325.63,65.13,586.13
107161,36601,93,3,195.95,29.39,558.46
107162,36601,88,1,56.98,0,56.98
107163,36602,84,2,80.88,24.26,137.5
107164,36602,76,4,71.53,57.22,228.9
107165,36602,68,1,67.05,0,67.05
107166,36603,35,5,201.51,201.51,806.04
107167,36603,156,4,273.52,0,1094.08
107168,36603,180,3,170.32,0,510.96
107169,36603,33,5,146.52,36.63,695.97
107170,36604,136,3,86.69,13,247.07
107171,36604,64,3,65.78,9.87,187.47
107172,36605,177,4,86.61,34.64,311.8
107173,36605,6,3,582.88,87.43,1661.21
107174,36605,41,3,172.76,77.74,440.54
107175,36606,124,5,36.3,18.15,163.35
107176,36606,5,2,631.63,126.33,1136.93
107177,36606,97,2,42.35,4.24,80.46
107178,36606,157,5,351.75,0,1758.75
107179,36607,146,4,28.96,11.58,104.26
107180,36607,144,4,97.88,39.15,352.37
107181,36607,137,2,48.66,0,97.32
107182,36608,159,3,94.31,0,282.93
107183,36608,32,1,136.37,0,136.37
107184,36609,112,2,27.52,2.75,52.29
107185,36609,157,4,351.75,0,1407
107186,36609,18,3,325.63,0,976.89
107187,36609,65,3,495.18,0,1485.54
107188,36610,135,2,49.07,0,98.14
107189,36610,133,3,151.43,22.71,431.58
107190,36610,67,1,165.1,0,165.1
107191,36611,68,4,67.05,26.82,241.38
107192,36611,45,3,106.56,0,319.68
107193,36611,36,4,68.53,27.41,246.71
107194,36612,26,4,237.54,0,950.16
107195,36612,152,1,304.15,30.42,273.73
107196,36612,121,4,58.96,0,235.84
107197,36612,23,4,319.83,127.93,1151.39
107198,36613,175,2,167.42,0,334.84
107199,36613,123,5,36.91,0,184.55
107200,36614,102,3,256.23,115.3,653.39
107201,36614,22,1,256.09,0,256.09
107202,36614,87,2,102.14,0,204.28
107203,36615,78,5,27.31,0,136.55
107204,36615,95,1,195.45,19.55,175.9
107205,36615,76,2,71.53,0,143.06
107206,36615,83,4,22.36,4.47,84.97
107207,36616,110,5,27.86,0,139.3
107208,36616,2,3,645.05,193.52,1741.63
107209,36616,108,4,73.09,0,292.36
107210,36616,15,2,849.35,0,1698.7
107211,36617,113,5,38.9,9.73,184.77
107212,36617,88,2,56.98,0,113.96
107213,36617,30,5,64.7,0,323.5
107214,36618,112,4,27.52,11.01,99.07
107215,36618,174,5,26.17,0,130.85
107216,36618,116,2,48.88,0,97.76
107217,36619,23,5,319.83,159.92,1439.23
107218,36619,56,5,39.7,9.93,188.57
107219,36619,49,1,162.75,16.28,146.47
107220,36620,154,1,156.3,7.82,148.48
107221,36620,27,3,289.88,86.96,782.68
107222,36621,97,4,42.35,0,169.4
107223,36621,75,4,359.3,0,1437.2
107224,36621,55,3,76.73,0,230.19
107225,36621,148,3,42,0,126
107226,36622,32,1,136.37,13.64,122.73
107227,36623,69,1,404.07,0,404.07
107228,36623,64,2,65.78,0,131.56
107229,36623,6,1,582.88,0,582.88
107230,36623,15,1,849.35,0,849.35
107231,36624,139,3,96.93,0,290.79
107232,36624,58,2,130.05,0,260.1
107233,36625,14,4,252.77,151.66,859.42
107234,36625,112,4,27.52,16.51,93.57
107235,36625,12,3,382.07,0,1146.21
107236,36625,8,4,119,0,476
107237,36626,34,3,163.1,48.93,440.37
107238,36626,33,2,146.52,0,293.04
107239,36626,45,5,106.56,26.64,506.16
107240,36626,74,3,498.36,149.51,1345.57
107241,36626,73,1,429.27,0,429.27
107242,36627,139,1,96.93,0,96.93
107243,36627,151,2,112.58,0,225.16
107244,36627,114,3,29.7,4.46,84.64
107245,36627,17,3,393.31,0,1179.93
107246,36628,68,2,67.05,0,134.1
107247,36628,71,1,464.53,69.68,394.85
107248,36628,85,5,36.21,0,181.05
107249,36629,55,1,76.73,11.51,65.22
107250,36629,137,2,48.66,14.6,82.72
107251,36629,46,3,36.66,5.5,104.48
107252,36630,116,3,48.88,0,146.64
107253,36630,18,1,325.63,0,325.63
107254,36631,115,4,91.5,54.9,311.1
107255,36632,131,5,8.99,6.74,38.21
107256,36632,89,5,98.4,24.6,467.4
107257,36633,13,2,281.2,28.12,534.28
107258,36633,46,2,36.66,3.67,69.65
107259,36633,47,3,114.2,34.26,308.34
107260,36633,7,5,139.25,104.44,591.81
107261,36634,87,4,102.14,20.43,388.13
107262,36634,154,2,156.3,46.89,265.71
107263,36634,107,1,11.93,1.19,10.74
107264,36634,64,5,65.78,0,328.9
107265,36635,118,4,80.9,32.36,291.24
107266,36635,99,3,24.54,0,73.62
107267,36636,113,1,38.9,5.84,33.06
107268,36637,58,4,130.05,52.02,468.18
107269,36637,100,3,102.73,30.82,277.37
107270,36638,92,5,49.3,36.98,209.52
107271,36638,86,3,105.89,0,317.67
107272,36638,33,5,146.52,0,732.6
107273,36639,62,1,278.79,27.88,250.91
107274,36639,71,3,464.53,0,1393.59
107275,36639,8,4,119,0,476
107276,36639,153,1,270.19,0,270.19
107277,36640,55,3,76.73,11.51,218.68
107278,36641,65,3,495.18,0,1485.54
107279,36641,72,2,388.73,0,777.46
107280,36642,122,5,14.26,0,71.3
107281,36642,72,3,388.73,174.93,991.26
107282,36642,15,2,849.35,84.94,1613.76
107283,36642,130,2,32.26,0,64.52
107284,36642,129,5,146.74,36.69,697.01
107285,36643,90,5,53.32,0,266.6
107286,36643,78,3,27.31,4.1,77.83
107287,36644,73,2,429.27,85.85,772.69
107288,36644,131,5,8.99,0,44.95
107289,36644,66,5,167.95,0,839.75
107290,36644,60,1,24.1,2.41,21.69
107291,36645,82,5,70.73,0,353.65
107292,36646,98,3,86.81,26.04,234.39
107293,36646,37,1,182.06,0,182.06
107294,36646,116,4,48.88,9.78,185.74
107295,36647,14,4,252.77,151.66,859.42
107296,36647,171,1,248.68,24.87,223.81
107297,36648,174,1,26.17,0,26.17
107298,36648,170,3,243.31,0,729.93
107299,36648,142,2,52.88,10.58,95.18
107300,36649,180,5,170.32,0,851.6
107301,36649,71,1,464.53,23.23,441.3
107302,36649,18,5,325.63,0,1628.15
107303,36649,17,2,393.31,78.66,707.96
107304,36649,163,2,226.52,0,453.04
107305,36650,83,1,22.36,2.24,20.12
107306,36651,32,4,136.37,27.27,518.21
107307,36651,20,4,45.98,27.59,156.33
107308,36651,155,5,48.02,0,240.1
107309,36651,60,3,24.1,0,72.3
107310,36652,152,1,304.15,30.42,273.73
107311,36653,98,5,86.81,43.41,390.64
107312,36653,55,3,76.73,0,230.19
107313,36654,111,3,50.27,15.08,135.73
107314,36655,173,2,135.57,0,271.14
107315,36656,18,4,325.63,130.25,1172.27
