customer_id,customer_code,signup_date,gender,age_band,city,state,acquisition_channel,customer_status
5820,CUST-05820,08-01-2025,Male,25-34,Chicago,IL,Social Media,Active
5821,CUST-05821,13-07-2024,Female,25-34,Boston,MA,Organic Search,Active
5822,CUST-05822,31-12-2023,Female,25-34,Denver,CO,Direct,Active
5823,CUST-05823,23-09-2025,Male,55-64,Columbus,OH,Referral,Active
5824,CUST-05824,11-06-2025,Male,45-54,Miami,FL,Paid Search,Active
5825,CUST-05825,06-04-2024,Female,45-54,Phoenix,AZ,Email,Active
5826,CUST-05826,05-09-2023,Female,65+,Jacksonville,FL,Email,Active
5827,CUST-05827,12-03-2025,Male,35-44,San Antonio,TX,Organic Search,Inactive
5828,CUST-05828,24-04-2024,Female,25-34,Philadelphia,PA,Email,Active
5829,CUST-05829,21-09-2025,Male,35-44,Dallas,TX,Social Media,Active
5830,CUST-05830,16-09-2023,Female,25-34,Phoenix,AZ,Referral,Active
5831,CUST-05831,22-07-2025,Male,18-24,Denver,CO,Direct,Inactive
5832,CUST-05832,27-08-2023,Female,18-24,Portland,OR,Paid Search,Active
5833,CUST-05833,25-03-2024,Female,35-44,San Jose,CA,Referral,Active
5834,CUST-05834,01-05-2024,Male,35-44,San Diego,CA,Social Media,Inactive
5835,CUST-05835,03-08-2024,Male,25-34,Boston,MA,Paid Search,Inactive
5836,CUST-05836,03-11-2025,Female,25-34,New York,NY,Organic Search,Active
5837,CUST-05837,10-09-2025,Female,45-54,Dallas,TX,Direct,Active
5838,CUST-05838,24-09-2024,Female,18-24,Philadelphia,PA,Direct,Active
5839,CUST-05839,11-06-2024,Female,25-34,Columbus,OH,Email,Active
5840,CUST-05840,05-12-2024,Male,45-54,Charlotte,NC,Social Media,Active
5841,CUST-05841,11-08-2024,Male,35-44,Columbus,OH,Paid Search,Active
5842,CUST-05842,15-07-2024,Male,25-34,San Jose,CA,Referral,Active
5843,CUST-05843,20-07-2023,Female,18-24,San Jose,CA,Referral,Active
5844,CUST-05844,24-09-2025,Male,55-64,Columbus,OH,Email,Active
5845,CUST-05845,14-11-2023,Male,65+,Charlotte,NC,Social Media,Active
5846,CUST-05846,05-02-2025,Non-binary,35-44,Chicago,IL,Direct,Inactive
5847,CUST-05847,25-04-2025,Female,25-34,Dallas,TX,Email,Active
5848,CUST-05848,01-03-2024,Non-binary,35-44,Austin,TX,Social Media,Inactive
5849,CUST-05849,04-08-2023,Male,55-64,Philadelphia,PA,Referral,Active
5850,CUST-05850,23-11-2023,Male,25-34,Houston,TX,Organic Search,Active
5851,CUST-05851,03-11-2024,Female,45-54,Chicago,IL,Social Media,Active
5852,CUST-05852,17-07-2023,Male,25-34,New York,NY,Organic Search,Active
5853,CUST-05853,13-06-2025,Male,25-34,Philadelphia,PA,Email,Active
5854,CUST-05854,02-03-2024,Non-binary,25-34,Dallas,TX,Email,Active
5855,CUST-05855,25-01-2024,Male,18-24,Seattle,WA,Organic Search,Active
5856,CUST-05856,21-09-2023,Male,18-24,Fort Worth,TX,Direct,Active
5857,CUST-05857,15-01-2024,Prefer not to say,18-24,Fort Worth,TX,Paid Search,Active
5858,CUST-05858,04-10-2025,Male,18-24,Los Angeles,CA,Referral,Active
5859,CUST-05859,09-09-2024,Female,25-34,Los Angeles,CA,Direct,Inactive
5860,CUST-05860,06-03-2025,Female,18-24,San Jose,CA,Paid Search,Active
5861,CUST-05861,08-02-2024,Male,25-34,Atlanta,GA,Organic Search,Active
5862,CUST-05862,25-03-2025,Male,18-24,Chicago,IL,Social Media,Active
5863,CUST-05863,01-01-2025,Female,45-54,Boston,MA,Referral,Active
5864,CUST-05864,25-01-2024,Female,35-44,Houston,TX,Email,Active
5865,CUST-05865,23-08-2023,Male,25-34,Los Angeles,CA,Paid Search,Active
5866,CUST-05866,30-10-2023,Male,55-64,San Diego,CA,Direct,Active
5867,CUST-05867,12-10-2024,Female,55-64,San Antonio,TX,Organic Search,Active
5868,CUST-05868,03-12-2023,Female,35-44,Jacksonville,FL,Social Media,Active
5869,CUST-05869,22-09-2023,Male,25-34,Nashville,TN,Organic Search,Active
5870,CUST-05870,28-09-2025,Male,25-34,Miami,FL,Social Media,Active
5871,CUST-05871,30-11-2023,Female,55-64,Fort Worth,TX,Organic Search,Active
5872,CUST-05872,06-02-2024,Female,25-34,Portland,OR,Direct,Active
5873,CUST-05873,11-10-2023,Male,35-44,Seattle,WA,Paid Search,Active
5874,CUST-05874,19-05-2025,Female,18-24,Washington,DC,Organic Search,Active
5875,CUST-05875,31-08-2024,Male,45-54,Denver,CO,Social Media,Active
5876,CUST-05876,24-01-2024,Female,25-34,New York,NY,Direct,Active
5877,CUST-05877,05-10-2023,Female,18-24,Los Angeles,CA,Paid Search,Active
5878,CUST-05878,29-06-2025,Female,65+,Fort Worth,TX,Paid Search,Active
5879,CUST-05879,16-07-2024,Non-binary,25-34,Fort Worth,TX,Referral,Active
5880,CUST-05880,10-06-2024,Female,25-34,Nashville,TN,Email,Active
5881,CUST-05881,05-10-2023,Female,35-44,New York,NY,Direct,Active
5882,CUST-05882,02-06-2024,Female,55-64,Columbus,OH,Direct,Active
5883,CUST-05883,26-10-2023,Male,55-64,Las Vegas,NV,Organic Search,Active
5884,CUST-05884,16-12-2024,Female,55-64,New York,NY,Email,Active
5885,CUST-05885,30-11-2023,Female,25-34,San Antonio,TX,Referral,Active
5886,CUST-05886,13-02-2024,Male,55-64,Philadelphia,PA,Referral,Active
5887,CUST-05887,01-11-2025,Female,35-44,Nashville,TN,Paid Search,Active
5888,CUST-05888,15-10-2025,Male,35-44,Las Vegas,NV,Direct,Active
5889,CUST-05889,25-03-2025,Female,25-34,Columbus,OH,Direct,Active
5890,CUST-05890,20-04-2024,Male,35-44,San Diego,CA,Email,Inactive
5891,CUST-05891,11-02-2025,Female,25-34,San Antonio,TX,Direct,Active
5892,CUST-05892,10-08-2025,Female,45-54,Houston,TX,Social Media,Active
5893,CUST-05893,18-06-2023,Female,35-44,Philadelphia,PA,Organic Search,Active
5894,CUST-05894,02-05-2025,Male,55-64,San Antonio,TX,Organic Search,Active
5895,CUST-05895,11-03-2024,Female,18-24,Houston,TX,Organic Search,Inactive
5896,CUST-05896,08-05-2025,Female,55-64,Phoenix,AZ,Email,Active
5897,CUST-05897,03-07-2024,Male,25-34,Miami,FL,Social Media,Active
5898,CUST-05898,07-11-2025,Male,18-24,Jacksonville,FL,Direct,Active
5899,CUST-05899,13-01-2025,Male,25-34,Houston,TX,Paid Search,Active
5900,CUST-05900,25-10-2023,Male,25-34,Washington,DC,Email,Active
5901,CUST-05901,29-12-2023,Male,65+,Fort Worth,TX,Direct,Active
5902,CUST-05902,25-06-2023,Male,45-54,Denver,CO,Social Media,Active
5903,CUST-05903,30-10-2024,Male,18-24,Phoenix,AZ,Paid Search,Active
5904,CUST-05904,09-01-2024,Male,35-44,Jacksonville,FL,Social Media,Active
5905,CUST-05905,01-09-2024,Male,35-44,Portland,OR,Social Media,Active
5906,CUST-05906,06-09-2024,Female,25-34,San Jose,CA,Social Media,Active
5907,CUST-05907,23-12-2024,Female,25-34,Phoenix,AZ,Direct,Active
5908,CUST-05908,04-06-2024,Male,25-34,Fort Worth,TX,Referral,Active
5909,CUST-05909,17-06-2023,Female,45-54,Fort Worth,TX,Direct,Active
5910,CUST-05910,09-10-2023,Male,45-54,Philadelphia,PA,Organic Search,Active
5911,CUST-05911,09-08-2024,Female,35-44,Washington,DC,Organic Search,Inactive
5912,CUST-05912,05-03-2024,Male,25-34,Charlotte,NC,Direct,Active
5913,CUST-05913,20-05-2024,Male,18-24,San Antonio,TX,Paid Search,Active
5914,CUST-05914,08-09-2025,Male,25-34,San Jose,CA,Organic Search,Active
5915,CUST-05915,11-06-2023,Male,18-24,Houston,TX,Referral,Inactive
5916,CUST-05916,28-07-2023,Female,65+,Charlotte,NC,Email,Active
5917,CUST-05917,10-10-2025,Prefer not to say,25-34,Columbus,OH,Referral,Active
5918,CUST-05918,05-11-2023,Female,35-44,Charlotte,NC,Organic Search,Active
5919,CUST-05919,20-08-2023,Male,18-24,San Antonio,TX,Email,Active
5920,CUST-05920,29-05-2024,Male,25-34,San Diego,CA,Email,Active
5921,CUST-05921,03-11-2023,Male,25-34,New York,NY,Referral,Active
5922,CUST-05922,27-07-2023,Female,45-54,Philadelphia,PA,Email,Active
5923,CUST-05923,09-12-2024,Female,65+,Phoenix,AZ,Paid Search,Active
5924,CUST-05924,12-04-2025,Non-binary,55-64,Austin,TX,Paid Search,Active
5925,CUST-05925,03-08-2023,Male,35-44,Phoenix,AZ,Email,Active
5926,CUST-05926,21-07-2024,Female,45-54,New York,NY,Social Media,Active
5927,CUST-05927,28-06-2025,Female,35-44,Los Angeles,CA,Direct,Active
5928,CUST-05928,16-04-2024,Male,55-64,Phoenix,AZ,Social Media,Active
5929,CUST-05929,20-01-2025,Prefer not to say,35-44,Seattle,WA,Direct,Active
5930,CUST-05930,03-06-2024,Female,25-34,Columbus,OH,Email,Active
5931,CUST-05931,10-06-2024,Female,35-44,New York,NY,Organic Search,Active
5932,CUST-05932,20-10-2025,Male,25-34,Fort Worth,TX,Paid Search,Active
5933,CUST-05933,28-08-2024,Female,35-44,Boston,MA,Social Media,Active
5934,CUST-05934,22-12-2023,Female,35-44,Philadelphia,PA,Email,Active
5935,CUST-05935,20-08-2025,Female,18-24,San Jose,CA,Social Media,Active
5936,CUST-05936,02-02-2025,Female,55-64,Philadelphia,PA,Social Media,Active
5937,CUST-05937,02-07-2024,Female,65+,Phoenix,AZ,Social Media,Active
5938,CUST-05938,09-06-2024,Female,25-34,Philadelphia,PA,Organic Search,Active
5939,CUST-05939,06-09-2023,Female,45-54,Denver,CO,Organic Search,Active
5940,CUST-05940,25-04-2024,Male,18-24,New York,NY,Social Media,Active
5941,CUST-05941,31-08-2024,Male,18-24,Denver,CO,Email,Inactive
5942,CUST-05942,11-11-2025,Male,25-34,Columbus,OH,Direct,Active
5943,CUST-05943,03-03-2024,Male,45-54,Fort Worth,TX,Referral,Active
5944,CUST-05944,21-12-2023,Male,35-44,San Jose,CA,Social Media,Active
5945,CUST-05945,13-02-2025,Male,25-34,Seattle,WA,Referral,Active
5946,CUST-05946,19-07-2024,Female,55-64,Charlotte,NC,Social Media,Active
5947,CUST-05947,27-01-2025,Male,18-24,Seattle,WA,Organic Search,Active
5948,CUST-05948,01-07-2024,Female,35-44,Columbus,OH,Direct,Active
5949,CUST-05949,19-08-2023,Female,35-44,Charlotte,NC,Paid Search,Active
5950,CUST-05950,30-05-2024,Female,35-44,Portland,OR,Paid Search,Active
5951,CUST-05951,03-07-2023,Female,25-34,Nashville,TN,Email,Inactive
5952,CUST-05952,26-09-2025,Female,25-34,Los Angeles,CA,Social Media,Active
5953,CUST-05953,13-09-2023,Female,45-54,Phoenix,AZ,Direct,Active
5954,CUST-05954,28-11-2023,Male,45-54,San Diego,CA,Referral,Active
5955,CUST-05955,13-05-2024,Male,25-34,New York,NY,Paid Search,Active
5956,CUST-05956,20-08-2023,Female,45-54,New York,NY,Email,Active
5957,CUST-05957,18-11-2023,Female,18-24,San Jose,CA,Organic Search,Active
5958,CUST-05958,20-05-2024,Male,55-64,Los Angeles,CA,Direct,Active
5959,CUST-05959,09-10-2023,Female,25-34,Los Angeles,CA,Email,Active
5960,CUST-05960,10-04-2024,Male,55-64,Boston,MA,Direct,Active
5961,CUST-05961,30-11-2024,Male,35-44,Los Angeles,CA,Social Media,Active
5962,CUST-05962,11-02-2025,Female,45-54,New York,NY,Email,Active
5963,CUST-05963,13-09-2025,Male,25-34,Las Vegas,NV,Direct,Active
5964,CUST-05964,18-06-2024,Male,18-24,San Jose,CA,Referral,Active
5965,CUST-05965,16-12-2023,Female,25-34,Houston,TX,Organic Search,Active
5966,CUST-05966,15-04-2025,Male,45-54,Portland,OR,Organic Search,Active
5967,CUST-05967,17-04-2024,Male,55-64,Los Angeles,CA,Paid Search,Active
5968,CUST-05968,23-09-2024,Male,45-54,Denver,CO,Organic Search,Active
5969,CUST-05969,30-10-2023,Non-binary,55-64,San Antonio,TX,Email,Active
5970,CUST-05970,04-11-2023,Male,55-64,Charlotte,NC,Organic Search,Inactive
5971,CUST-05971,31-12-2023,Female,18-24,Boston,MA,Direct,Active
5972,CUST-05972,13-07-2023,Male,35-44,Columbus,OH,Direct,Active
5973,CUST-05973,11-06-2024,Female,35-44,San Antonio,TX,Paid Search,Active
5974,CUST-05974,29-01-2025,Female,25-34,Denver,CO,Email,Inactive
5975,CUST-05975,05-05-2024,Male,45-54,Philadelphia,PA,Email,Active
5976,CUST-05976,07-03-2024,Female,18-24,Las Vegas,NV,Direct,Inactive
5977,CUST-05977,10-11-2023,Female,18-24,Columbus,OH,Social Media,Active
5978,CUST-05978,06-08-2023,Female,35-44,Washington,DC,Paid Search,Active
5979,CUST-05979,25-11-2025,Female,35-44,Los Angeles,CA,Direct,Active
5980,CUST-05980,03-11-2025,Male,35-44,New York,NY,Social Media,Active
5981,CUST-05981,11-10-2025,Male,45-54,Los Angeles,CA,Organic Search,Active
5982,CUST-05982,09-08-2023,Non-binary,25-34,Columbus,OH,Social Media,Active
5983,CUST-05983,27-09-2025,Male,55-64,Seattle,WA,Direct,Active
5984,CUST-05984,28-08-2025,Female,45-54,Jacksonville,FL,Organic Search,Active
5985,CUST-05985,24-05-2025,Female,35-44,Jacksonville,FL,Paid Search,Active
5986,CUST-05986,30-08-2023,Male,25-34,San Antonio,TX,Paid Search,Active
5987,CUST-05987,24-10-2023,Female,35-44,Philadelphia,PA,Direct,Active
5988,CUST-05988,06-12-2023,Male,25-34,Phoenix,AZ,Paid Search,Active
5989,CUST-05989,19-03-2025,Male,18-24,New York,NY,Direct,Active
5990,CUST-05990,24-01-2025,Male,25-34,Miami,FL,Paid Search,Active
5991,CUST-05991,18-06-2025,Female,25-34,Jacksonville,FL,Paid Search,Active
5992,CUST-05992,24-02-2024,Male,65+,Seattle,WA,Social Media,Inactive
5993,CUST-05993,05-02-2025,Female,25-34,Phoenix,AZ,Referral,Inactive
5994,CUST-05994,01-06-2025,Male,35-44,Houston,TX,Organic Search,Active
5995,CUST-05995,21-01-2025,Male,25-34,Dallas,TX,Direct,Active
5996,CUST-05996,02-10-2025,Female,45-54,San Antonio,TX,Social Media,Active
5997,CUST-05997,11-06-2025,Male,18-24,Boston,MA,Referral,Active
5998,CUST-05998,18-05-2025,Female,45-54,Miami,FL,Paid Search,Active
5999,CUST-05999,12-01-2025,Male,35-44,Washington,DC,Paid Search,Active
6000,CUST-06000,29-07-2023,Female,45-54,Denver,CO,Direct,Active
6001,CUST-06001,30-09-2025,Male,25-34,New York,NY,Social Media,Active
6002,CUST-06002,17-10-2024,Female,45-54,Portland,OR,Organic Search,Active
6003,CUST-06003,12-06-2023,Female,25-34,Atlanta,GA,Social Media,Active
6004,CUST-06004,26-06-2024,Female,25-34,San Diego,CA,Paid Search,Active
6005,CUST-06005,05-02-2024,Female,25-34,Austin,TX,Organic Search,Active
6006,CUST-06006,24-01-2024,Male,45-54,Los Angeles,CA,Paid Search,Active
6007,CUST-06007,06-08-2025,Female,25-34,Miami,FL,Email,Active
6008,CUST-06008,03-05-2024,Male,35-44,Washington,DC,Direct,Active
6009,CUST-06009,01-01-2025,Female,25-34,New York,NY,Referral,Active
6010,CUST-06010,06-03-2024,Male,65+,Miami,FL,Referral,Active
6011,CUST-06011,20-12-2024,Female,25-34,Seattle,WA,Paid Search,Active
6012,CUST-06012,26-07-2025,Male,25-34,New York,NY,Organic Search,Active
6013,CUST-06013,24-09-2023,Male,45-54,Los Angeles,CA,Organic Search,Active
6014,CUST-06014,28-12-2024,Female,45-54,New York,NY,Email,Active
6015,CUST-06015,03-01-2024,Male,55-64,Portland,OR,Organic Search,Active
6016,CUST-06016,14-09-2023,Female,55-64,Austin,TX,Organic Search,Active
6017,CUST-06017,28-04-2024,Non-binary,55-64,Boston,MA,Organic Search,Active
6018,CUST-06018,26-10-2024,Male,25-34,San Diego,CA,Organic Search,Active
6019,CUST-06019,09-07-2025,Male,25-34,Houston,TX,Direct,Active
6020,CUST-06020,23-08-2023,Male,45-54,Houston,TX,Direct,Active
6021,CUST-06021,26-08-2024,Male,45-54,San Jose,CA,Direct,Active
6022,CUST-06022,18-03-2024,Male,45-54,Houston,TX,Paid Search,Active
6023,CUST-06023,25-10-2025,Male,25-34,Atlanta,GA,Paid Search,Active
6024,CUST-06024,26-08-2024,Prefer not to say,45-54,Fort Worth,TX,Email,Active
6025,CUST-06025,11-08-2025,Non-binary,35-44,San Antonio,TX,Referral,Active
6026,CUST-06026,28-01-2024,Female,25-34,Houston,TX,Social Media,Active
6027,CUST-06027,27-05-2024,Female,25-34,Phoenix,AZ,Paid Search,Active
6028,CUST-06028,12-05-2024,Non-binary,35-44,New York,NY,Social Media,Active
6029,CUST-06029,30-12-2023,Male,25-34,San Antonio,TX,Social Media,Active
6030,CUST-06030,15-10-2024,Female,65+,Seattle,WA,Direct,Active
6031,CUST-06031,09-04-2025,Female,35-44,Charlotte,NC,Referral,Active
6032,CUST-06032,01-02-2024,Female,45-54,Portland,OR,Social Media,Active
6033,CUST-06033,07-07-2024,Male,35-44,Columbus,OH,Organic Search,Active
6034,CUST-06034,26-01-2024,Female,35-44,Miami,FL,Organic Search,Active
6035,CUST-06035,26-07-2023,Male,35-44,Austin,TX,Organic Search,Inactive
6036,CUST-06036,27-06-2023,Male,45-54,Chicago,IL,Email,Active
6037,CUST-06037,26-07-2024,Non-binary,25-34,Fort Worth,TX,Social Media,Active
6038,CUST-06038,04-10-2023,Female,45-54,Portland,OR,Social Media,Inactive
6039,CUST-06039,30-04-2024,Female,35-44,Charlotte,NC,Direct,Active
6040,CUST-06040,29-08-2025,Female,65+,Philadelphia,PA,Email,Inactive
6041,CUST-06041,17-07-2025,Male,35-44,Dallas,TX,Organic Search,Active
6042,CUST-06042,05-07-2023,Female,45-54,New York,NY,Email,Active
6043,CUST-06043,05-05-2024,Male,18-24,San Diego,CA,Organic Search,Active
6044,CUST-06044,02-06-2025,Male,25-34,Boston,MA,Organic Search,Active
6045,CUST-06045,09-01-2025,Male,35-44,San Jose,CA,Email,Active
6046,CUST-06046,09-09-2025,Female,35-44,San Antonio,TX,Email,Active
6047,CUST-06047,22-04-2024,Male,25-34,Charlotte,NC,Social Media,Active
6048,CUST-06048,14-03-2025,Female,25-34,Los Angeles,CA,Email,Active
6049,CUST-06049,19-10-2024,Female,25-34,Los Angeles,CA,Referral,Active
6050,CUST-06050,26-09-2023,Male,45-54,Los Angeles,CA,Email,Active
6051,CUST-06051,09-10-2023,Female,35-44,Chicago,IL,Paid Search,Active
6052,CUST-06052,27-04-2024,Female,25-34,Houston,TX,Paid Search,Active
6053,CUST-06053,24-10-2023,Non-binary,45-54,Fort Worth,TX,Email,Active
6054,CUST-06054,20-11-2025,Female,25-34,Las Vegas,NV,Paid Search,Active
6055,CUST-06055,28-01-2024,Female,25-34,San Diego,CA,Email,Active
6056,CUST-06056,05-04-2025,Female,55-64,Nashville,TN,Organic Search,Active
6057,CUST-06057,26-10-2023,Female,25-34,Columbus,OH,Organic Search,Inactive
6058,CUST-06058,17-09-2024,Female,25-34,New York,NY,Referral,Active
6059,CUST-06059,16-07-2023,Male,55-64,San Jose,CA,Paid Search,Active
6060,CUST-06060,23-06-2023,Male,25-34,Fort Worth,TX,Paid Search,Active
6061,CUST-06061,19-08-2025,Female,45-54,Houston,TX,Paid Search,Active
6062,CUST-06062,06-04-2024,Male,55-64,Los Angeles,CA,Email,Active
6063,CUST-06063,25-01-2025,Non-binary,35-44,Dallas,TX,Paid Search,Active
6064,CUST-06064,23-07-2024,Female,45-54,New York,NY,Direct,Active
6065,CUST-06065,19-10-2023,Male,25-34,Columbus,OH,Email,Active
6066,CUST-06066,12-06-2024,Female,45-54,Chicago,IL,Direct,Active
6067,CUST-06067,26-01-2025,Male,25-34,Jacksonville,FL,Email,Active
6068,CUST-06068,04-04-2025,Male,25-34,Seattle,WA,Paid Search,Active
6069,CUST-06069,16-10-2024,Prefer not to say,25-34,Dallas,TX,Email,Active
6070,CUST-06070,13-07-2024,Male,25-34,Dallas,TX,Organic Search,Active
6071,CUST-06071,27-08-2025,Female,65+,Atlanta,GA,Direct,Active
6072,CUST-06072,24-04-2024,Female,55-64,Chicago,IL,Organic Search,Inactive
6073,CUST-06073,17-09-2025,Male,65+,Washington,DC,Social Media,Active
6074,CUST-06074,24-09-2025,Female,35-44,Denver,CO,Email,Inactive
6075,CUST-06075,07-02-2025,Female,18-24,Houston,TX,Social Media,Active
6076,CUST-06076,13-09-2024,Female,18-24,Philadelphia,PA,Social Media,Active
6077,CUST-06077,27-07-2025,Male,55-64,New York,NY,Referral,Active
6078,CUST-06078,12-10-2024,Male,25-34,Los Angeles,CA,Organic Search,Inactive
6079,CUST-06079,30-11-2023,Male,25-34,Los Angeles,CA,Social Media,Active
6080,CUST-06080,19-01-2024,Female,25-34,Columbus,OH,Organic Search,Active
6081,CUST-06081,22-06-2024,Female,18-24,New York,NY,Paid Search,Active
6082,CUST-06082,10-09-2023,Male,45-54,Houston,TX,Paid Search,Active
6083,CUST-06083,05-06-2024,Male,25-34,Columbus,OH,Referral,Active
6084,CUST-06084,25-08-2025,Male,45-54,Philadelphia,PA,Direct,Active
6085,CUST-06085,08-12-2023,Non-binary,35-44,New York,NY,Organic Search,Active
6086,CUST-06086,25-10-2025,Female,55-64,Seattle,WA,Direct,Active
6087,CUST-06087,19-11-2023,Female,25-34,New York,NY,Organic Search,Active
6088,CUST-06088,31-05-2024,Male,45-54,Miami,FL,Referral,Active
6089,CUST-06089,04-02-2025,Male,25-34,Boston,MA,Paid Search,Active
6090,CUST-06090,08-04-2024,Female,25-34,New York,NY,Paid Search,Active
6091,CUST-06091,06-10-2023,Female,55-64,New York,NY,Email,Inactive
6092,CUST-06092,14-02-2025,Female,25-34,Houston,TX,Social Media,Active
6093,CUST-06093,01-11-2025,Female,45-54,Phoenix,AZ,Social Media,Inactive
6094,CUST-06094,30-05-2024,Male,45-54,Boston,MA,Social Media,Active
6095,CUST-06095,11-08-2023,Male,55-64,New York,NY,Organic Search,Active
6096,CUST-06096,10-05-2024,Female,35-44,Columbus,OH,Social Media,Inactive
6097,CUST-06097,12-06-2023,Male,45-54,Boston,MA,Organic Search,Active
6098,CUST-06098,04-07-2025,Male,35-44,Denver,CO,Organic Search,Active
6099,CUST-06099,17-03-2025,Female,25-34,New York,NY,Direct,Active
6100,CUST-06100,24-01-2025,Female,35-44,Atlanta,GA,Social Media,Inactive
6101,CUST-06101,22-01-2024,Female,35-44,Chicago,IL,Social Media,Active
6102,CUST-06102,06-07-2025,Female,35-44,Phoenix,AZ,Organic Search,Inactive
6103,CUST-06103,18-10-2024,Female,45-54,Houston,TX,Direct,Active
6104,CUST-06104,27-01-2024,Female,55-64,San Antonio,TX,Organic Search,Active
6105,CUST-06105,31-07-2024,Male,55-64,San Antonio,TX,Social Media,Active
6106,CUST-06106,05-06-2025,Female,35-44,Charlotte,NC,Direct,Active
6107,CUST-06107,09-01-2025,Female,35-44,Chicago,IL,Social Media,Inactive
6108,CUST-06108,20-03-2025,Male,18-24,Los Angeles,CA,Referral,Active
6109,CUST-06109,30-01-2024,Male,25-34,San Jose,CA,Referral,Active
6110,CUST-06110,23-08-2023,Female,35-44,New York,NY,Organic Search,Inactive
6111,CUST-06111,29-05-2025,Male,25-34,Chicago,IL,Social Media,Active
6112,CUST-06112,11-08-2025,Female,18-24,Chicago,IL,Email,Active
6113,CUST-06113,16-08-2023,Female,18-24,San Diego,CA,Email,Active
6114,CUST-06114,22-04-2025,Male,45-54,Washington,DC,Referral,Active
6115,CUST-06115,13-07-2024,Male,25-34,Chicago,IL,Referral,Active
6116,CUST-06116,23-11-2024,Female,45-54,Los Angeles,CA,Email,Active
6117,CUST-06117,15-12-2023,Male,55-64,New York,NY,Email,Active
6118,CUST-06118,18-11-2025,Female,35-44,Los Angeles,CA,Referral,Active
6119,CUST-06119,20-09-2025,Female,35-44,Charlotte,NC,Organic Search,Active
6120,CUST-06120,13-08-2023,Male,35-44,Austin,TX,Social Media,Active
6121,CUST-06121,27-02-2024,Male,35-44,Phoenix,AZ,Referral,Active
6122,CUST-06122,15-06-2024,Male,18-24,Los Angeles,CA,Direct,Active
6123,CUST-06123,17-11-2023,Female,25-34,Atlanta,GA,Email,Active
6124,CUST-06124,11-02-2024,Male,25-34,Austin,TX,Email,Inactive
6125,CUST-06125,02-08-2025,Male,25-34,Portland,OR,Direct,Active
6126,CUST-06126,02-02-2024,Female,25-34,Chicago,IL,Organic Search,Active
6127,CUST-06127,19-07-2025,Female,45-54,Atlanta,GA,Referral,Active
6128,CUST-06128,02-01-2024,Male,25-34,Chicago,IL,Email,Active
6129,CUST-06129,28-05-2025,Female,45-54,Fort Worth,TX,Social Media,Active
6130,CUST-06130,21-09-2025,Female,25-34,Columbus,OH,Social Media,Active
6131,CUST-06131,26-11-2025,Female,25-34,Austin,TX,Referral,Active
6132,CUST-06132,11-01-2024,Female,18-24,Austin,TX,Direct,Active
6133,CUST-06133,02-07-2024,Female,45-54,Los Angeles,CA,Organic Search,Active
6134,CUST-06134,11-05-2024,Male,25-34,San Jose,CA,Direct,Active
6135,CUST-06135,02-05-2025,Male,18-24,Phoenix,AZ,Organic Search,Active
6136,CUST-06136,17-06-2024,Female,35-44,Philadelphia,PA,Organic Search,Active
6137,CUST-06137,26-05-2024,Male,35-44,Los Angeles,CA,Organic Search,Active
6138,CUST-06138,05-03-2024,Female,55-64,Seattle,WA,Referral,Active
6139,CUST-06139,23-02-2024,Male,35-44,Phoenix,AZ,Direct,Active
6140,CUST-06140,08-07-2024,Female,45-54,New York,NY,Email,Inactive
6141,CUST-06141,07-09-2024,Male,35-44,Miami,FL,Email,Active
6142,CUST-06142,26-02-2025,Female,35-44,Austin,TX,Referral,Active
6143,CUST-06143,01-12-2023,Male,35-44,Miami,FL,Direct,Active
6144,CUST-06144,03-06-2024,Male,35-44,Columbus,OH,Direct,Active
6145,CUST-06145,09-09-2023,Male,35-44,Phoenix,AZ,Organic Search,Active
6146,CUST-06146,03-02-2024,Female,35-44,Dallas,TX,Social Media,Active
6147,CUST-06147,20-10-2025,Female,45-54,San Antonio,TX,Social Media,Active
6148,CUST-06148,01-07-2025,Female,25-34,Phoenix,AZ,Referral,Active
6149,CUST-06149,16-09-2023,Female,55-64,Boston,MA,Direct,Active
6150,CUST-06150,24-08-2025,Female,35-44,Jacksonville,FL,Organic Search,Active
6151,CUST-06151,21-08-2023,Female,25-34,Los Angeles,CA,Referral,Active
6152,CUST-06152,25-04-2024,Male,18-24,San Diego,CA,Organic Search,Active
6153,CUST-06153,23-04-2024,Female,45-54,San Jose,CA,Email,Active
6154,CUST-06154,18-10-2023,Male,25-34,Washington,DC,Organic Search,Active
6155,CUST-06155,20-07-2023,Non-binary,35-44,Dallas,TX,Direct,Active
6156,CUST-06156,25-03-2024,Male,35-44,Seattle,WA,Organic Search,Active
6157,CUST-06157,15-01-2024,Female,45-54,Charlotte,NC,Email,Inactive
6158,CUST-06158,17-07-2025,Female,55-64,Jacksonville,FL,Organic Search,Active
6159,CUST-06159,25-09-2025,Male,35-44,Atlanta,GA,Direct,Active
6160,CUST-06160,11-08-2023,Female,35-44,New York,NY,Organic Search,Active
6161,CUST-06161,17-07-2024,Female,35-44,San Antonio,TX,Social Media,Active
6162,CUST-06162,20-10-2025,Male,18-24,Phoenix,AZ,Social Media,Active
6163,CUST-06163,06-07-2023,Male,55-64,Charlotte,NC,Email,Active
6164,CUST-06164,28-09-2023,Male,35-44,Miami,FL,Referral,Active
6165,CUST-06165,24-06-2025,Male,25-34,Seattle,WA,Paid Search,Active
