customer_id	customer_code	signup_date	gender	age_band	city	state	acquisition_channel	customer_status	has_eligible_purchase	eligible_order_count	monetary_value	first_eligible_order_date	last_eligible_order_date	recency_days	reference_date	eligibility_rule_applied
5824	CUST-05824	2025-06-11	Male	45-54	Miami	FL	Paid Search	Active	1	1	680.41	2025-12-01	2025-12-01	30	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5825	CUST-05825	2024-04-06	Female	45-54	Phoenix	AZ	Email	Active	1	2	3528.65	2024-06-24	2025-09-09	113	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5826	CUST-05826	2023-09-05	Female	65+	Jacksonville	FL	Email	Active	1	1	691.42	2024-05-28	2024-05-28	582	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5827	CUST-05827	2025-03-12	Male	35-44	San Antonio	TX	Organic Search	Inactive	1	14	13215.64	2025-03-26	2025-12-18	13	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5828	CUST-05828	2024-04-24	Female	25-34	Philadelphia	PA	Email	Active	1	14	29840.99	2024-06-12	2025-11-13	48	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5829	CUST-05829	2025-09-21	Male	35-44	Dallas	TX	Social Media	Active	1	8	8912.79	2025-10-14	2025-12-14	17	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5830	CUST-05830	2023-09-16	Female	25-34	Phoenix	AZ	Referral	Active	1	2	4907.81	2025-05-20	2025-12-10	21	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5831	CUST-05831	2025-07-22	Male	18-24	Denver	CO	Direct	Inactive	1	6	4987.48	2025-07-30	2025-11-06	55	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5832	CUST-05832	2023-08-27	Female	18-24	Portland	OR	Paid Search	Active	1	1	1529.80	2024-01-01	2024-01-01	730	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5833	CUST-05833	2024-03-25	Female	35-44	San Jose	CA	Referral	Active	1	1	2762.07	2025-08-18	2025-08-18	135	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5834	CUST-05834	2024-05-01	Male	35-44	San Diego	CA	Social Media	Inactive	1	6	12171.90	2024-06-15	2025-09-11	111	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5835	CUST-05835	2024-08-03	Male	25-34	Boston	MA	Paid Search	Inactive	1	7	5712.53	2024-10-14	2025-10-02	90	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5836	CUST-05836	2025-11-03	Female	25-34	New York	NY	Organic Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5837	CUST-05837	2025-09-10	Female	45-54	Dallas	TX	Direct	Active	1	8	15613.08	2025-09-15	2025-12-16	15	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5838	CUST-05838	2024-09-24	Female	18-24	Philadelphia	PA	Direct	Active	1	10	23047.51	2024-10-05	2025-12-05	26	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5839	CUST-05839	2024-06-11	Female	25-34	Columbus	OH	Email	Active	1	2	1965.78	2024-06-26	2025-03-29	277	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5840	CUST-05840	2024-12-05	Male	45-54	Charlotte	NC	Social Media	Active	1	1	52.58	2025-06-27	2025-06-27	187	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5841	CUST-05841	2024-08-11	Male	35-44	Columbus	OH	Paid Search	Active	1	8	25444.53	2024-10-30	2025-12-20	11	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5842	CUST-05842	2024-07-15	Male	25-34	San Jose	CA	Referral	Active	1	11	15004.54	2024-08-01	2025-10-16	76	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5843	CUST-05843	2023-07-20	Female	18-24	San Jose	CA	Referral	Active	1	1	1708.49	2024-02-16	2024-02-16	684	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5844	CUST-05844	2025-09-24	Male	55-64	Columbus	OH	Email	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5845	CUST-05845	2023-11-14	Male	65+	Charlotte	NC	Social Media	Active	1	5	5087.75	2024-09-12	2025-10-28	64	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5846	CUST-05846	2025-02-05	Non-binary	35-44	Chicago	IL	Direct	Inactive	1	2	1565.01	2025-02-10	2025-12-24	7	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5847	CUST-05847	2025-04-25	Female	25-34	Dallas	TX	Email	Active	1	2	2453.66	2025-05-13	2025-08-29	124	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5848	CUST-05848	2024-03-01	Non-binary	35-44	Austin	TX	Social Media	Inactive	1	1	478.04	2025-07-02	2025-07-02	182	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5849	CUST-05849	2023-08-04	Male	55-64	Philadelphia	PA	Referral	Active	1	8	3952.39	2024-02-26	2025-09-26	96	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5850	CUST-05850	2023-11-23	Male	25-34	Houston	TX	Organic Search	Active	1	5	8746.78	2024-02-05	2025-10-02	90	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5851	CUST-05851	2024-11-03	Female	45-54	Chicago	IL	Social Media	Active	1	8	10717.09	2024-12-08	2025-12-24	7	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5852	CUST-05852	2023-07-17	Male	25-34	New York	NY	Organic Search	Active	1	1	3138.11	2024-04-06	2024-04-06	634	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5853	CUST-05853	2025-06-13	Male	25-34	Philadelphia	PA	Email	Active	1	6	19353.55	2025-07-06	2025-12-10	21	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5854	CUST-05854	2024-03-02	Non-binary	25-34	Dallas	TX	Email	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5855	CUST-05855	2024-01-25	Male	18-24	Seattle	WA	Organic Search	Active	1	8	9855.58	2024-05-05	2025-11-02	59	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5856	CUST-05856	2023-09-21	Male	18-24	Fort Worth	TX	Direct	Active	1	1	3016.02	2024-03-17	2024-03-17	654	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5857	CUST-05857	2024-01-15	Prefer not to say	18-24	Fort Worth	TX	Paid Search	Active	1	1	979.75	2024-05-11	2024-05-11	599	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5858	CUST-05858	2025-10-04	Male	18-24	Los Angeles	CA	Referral	Active	1	10	20753.82	2025-10-07	2025-12-21	10	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5859	CUST-05859	2024-09-09	Female	25-34	Los Angeles	CA	Direct	Inactive	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5860	CUST-05860	2025-03-06	Female	18-24	San Jose	CA	Paid Search	Active	1	7	11563.16	2025-05-04	2025-12-26	5	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5861	CUST-05861	2024-02-08	Male	25-34	Atlanta	GA	Organic Search	Active	1	8	12695.82	2024-04-03	2025-12-09	22	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5862	CUST-05862	2025-03-25	Male	18-24	Chicago	IL	Social Media	Active	1	2	1318.17	2025-04-01	2025-08-10	143	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5863	CUST-05863	2025-01-01	Female	45-54	Boston	MA	Referral	Active	1	2	3023.44	2025-02-24	2025-09-14	108	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5864	CUST-05864	2024-01-25	Female	35-44	Houston	TX	Email	Active	1	1	856.53	2024-07-17	2024-07-17	532	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5865	CUST-05865	2023-08-23	Male	25-34	Los Angeles	CA	Paid Search	Active	1	2	2253.64	2024-08-07	2025-05-11	234	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5866	CUST-05866	2023-10-30	Male	55-64	San Diego	CA	Direct	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5867	CUST-05867	2024-10-12	Female	55-64	San Antonio	TX	Organic Search	Active	1	8	14522.39	2024-11-01	2025-10-26	66	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5868	CUST-05868	2023-12-03	Female	35-44	Jacksonville	FL	Social Media	Active	1	2	1826.43	2025-02-27	2025-11-17	44	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5869	CUST-05869	2023-09-22	Male	25-34	Nashville	TN	Organic Search	Active	1	1	1166.95	2024-04-29	2024-04-29	611	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5870	CUST-05870	2025-09-28	Male	25-34	Miami	FL	Social Media	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5871	CUST-05871	2023-11-30	Female	55-64	Fort Worth	TX	Organic Search	Active	1	1	1729.41	2024-03-31	2024-03-31	640	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5872	CUST-05872	2024-02-06	Female	25-34	Portland	OR	Direct	Active	1	1	3356.61	2024-04-27	2024-04-27	613	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5873	CUST-05873	2023-10-11	Male	35-44	Seattle	WA	Paid Search	Active	1	1	1852.75	2024-02-29	2024-02-29	671	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5874	CUST-05874	2025-05-19	Female	18-24	Washington	DC	Organic Search	Active	1	12	21740.75	2025-07-13	2025-12-28	3	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5875	CUST-05875	2024-08-31	Male	45-54	Denver	CO	Social Media	Active	1	7	10544.05	2024-09-10	2025-11-14	47	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5876	CUST-05876	2024-01-24	Female	25-34	New York	NY	Direct	Active	1	1	820.89	2024-06-07	2024-06-07	572	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5877	CUST-05877	2023-10-05	Female	18-24	Los Angeles	CA	Paid Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5878	CUST-05878	2025-06-29	Female	65+	Fort Worth	TX	Paid Search	Active	1	8	5897.80	2025-07-17	2025-12-24	7	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5879	CUST-05879	2024-07-16	Non-binary	25-34	Fort Worth	TX	Referral	Active	1	8	5105.79	2024-08-17	2025-12-08	23	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5880	CUST-05880	2024-06-10	Female	25-34	Nashville	TN	Email	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5881	CUST-05881	2023-10-05	Female	35-44	New York	NY	Direct	Active	1	2	1844.47	2024-06-21	2025-08-05	148	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5882	CUST-05882	2024-06-02	Female	55-64	Columbus	OH	Direct	Active	1	14	21219.72	2024-07-18	2025-12-13	18	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5883	CUST-05883	2023-10-26	Male	55-64	Las Vegas	NV	Organic Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5884	CUST-05884	2024-12-16	Female	55-64	New York	NY	Email	Active	1	5	7580.21	2025-01-14	2025-09-02	120	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5885	CUST-05885	2023-11-30	Female	25-34	San Antonio	TX	Referral	Active	1	13	19000.67	2024-05-06	2025-11-10	51	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5886	CUST-05886	2024-02-13	Male	55-64	Philadelphia	PA	Referral	Active	1	5	11042.53	2024-10-11	2025-04-02	273	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5887	CUST-05887	2025-11-01	Female	35-44	Nashville	TN	Paid Search	Active	1	8	7850.64	2025-11-04	2025-12-27	4	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5888	CUST-05888	2025-10-15	Male	35-44	Las Vegas	NV	Direct	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5889	CUST-05889	2025-03-25	Female	25-34	Columbus	OH	Direct	Active	1	1	2779.54	2025-05-11	2025-05-11	234	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5890	CUST-05890	2024-04-20	Male	35-44	San Diego	CA	Email	Inactive	1	8	6864.33	2024-05-27	2025-09-20	102	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5891	CUST-05891	2025-02-11	Female	25-34	San Antonio	TX	Direct	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5892	CUST-05892	2025-08-10	Female	45-54	Houston	TX	Social Media	Active	1	6	13800.38	2025-08-19	2025-12-07	24	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5893	CUST-05893	2023-06-18	Female	35-44	Philadelphia	PA	Organic Search	Active	1	6	5750.67	2024-09-02	2025-10-26	66	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5894	CUST-05894	2025-05-02	Male	55-64	San Antonio	TX	Organic Search	Active	1	13	30480.50	2025-05-17	2025-12-24	7	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5895	CUST-05895	2024-03-11	Female	18-24	Houston	TX	Organic Search	Inactive	1	2	4352.65	2024-09-16	2025-01-22	343	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5896	CUST-05896	2025-05-08	Female	55-64	Phoenix	AZ	Email	Active	1	2	1590.61	2025-05-08	2025-09-12	110	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5897	CUST-05897	2024-07-03	Male	25-34	Miami	FL	Social Media	Active	1	8	8967.37	2024-07-22	2025-11-26	35	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5898	CUST-05898	2025-11-07	Male	18-24	Jacksonville	FL	Direct	Active	1	8	13975.48	2025-11-09	2025-12-23	8	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5899	CUST-05899	2025-01-13	Male	25-34	Houston	TX	Paid Search	Active	1	2	2149.79	2025-03-02	2025-09-02	120	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5900	CUST-05900	2023-10-25	Male	25-34	Washington	DC	Email	Active	1	2	1248.54	2024-10-04	2025-05-02	243	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5901	CUST-05901	2023-12-29	Male	65+	Fort Worth	TX	Direct	Active	1	1	1820.19	2024-01-22	2024-01-22	709	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5902	CUST-05902	2023-06-25	Male	45-54	Denver	CO	Social Media	Active	1	1	4190.37	2024-05-13	2024-05-13	597	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5903	CUST-05903	2024-10-30	Male	18-24	Phoenix	AZ	Paid Search	Active	1	1	798.93	2024-11-13	2024-11-13	413	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5904	CUST-05904	2024-01-09	Male	35-44	Jacksonville	FL	Social Media	Active	1	2	5986.32	2024-02-04	2025-01-17	348	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5905	CUST-05905	2024-09-01	Male	35-44	Portland	OR	Social Media	Active	1	8	13754.68	2024-09-07	2025-12-21	10	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5906	CUST-05906	2024-09-06	Female	25-34	San Jose	CA	Social Media	Active	1	8	9324.54	2025-01-28	2025-12-02	29	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5907	CUST-05907	2024-12-23	Female	25-34	Phoenix	AZ	Direct	Active	1	12	15367.45	2025-01-19	2025-11-10	51	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5908	CUST-05908	2024-06-04	Male	25-34	Fort Worth	TX	Referral	Active	1	2	1375.39	2025-05-17	2025-08-26	127	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5909	CUST-05909	2023-06-17	Female	45-54	Fort Worth	TX	Direct	Active	1	1	393.06	2024-03-04	2024-03-04	667	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5910	CUST-05910	2023-10-09	Male	45-54	Philadelphia	PA	Organic Search	Active	1	2	657.16	2024-04-18	2025-08-29	124	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5911	CUST-05911	2024-08-09	Female	35-44	Washington	DC	Organic Search	Inactive	1	6	10268.87	2024-11-09	2025-08-18	135	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5912	CUST-05912	2024-03-05	Male	25-34	Charlotte	NC	Direct	Active	1	1	590.48	2024-05-30	2024-05-30	580	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5913	CUST-05913	2024-05-20	Male	18-24	San Antonio	TX	Paid Search	Active	1	7	9655.46	2024-09-30	2025-05-17	228	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5914	CUST-05914	2025-09-08	Male	25-34	San Jose	CA	Organic Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5915	CUST-05915	2023-06-11	Male	18-24	Houston	TX	Referral	Inactive	1	1	2358.87	2024-02-07	2024-02-07	693	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5916	CUST-05916	2023-07-28	Female	65+	Charlotte	NC	Email	Active	1	1	355.69	2024-08-25	2024-08-25	493	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5917	CUST-05917	2025-10-10	Prefer not to say	25-34	Columbus	OH	Referral	Active	1	1	1587.98	2025-11-24	2025-11-24	37	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5918	CUST-05918	2023-11-05	Female	35-44	Charlotte	NC	Organic Search	Active	1	1	1013.10	2024-03-18	2024-03-18	653	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5919	CUST-05919	2023-08-20	Male	18-24	San Antonio	TX	Email	Active	1	1	2220.31	2024-05-26	2024-05-26	584	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5920	CUST-05920	2024-05-29	Male	25-34	San Diego	CA	Email	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5921	CUST-05921	2023-11-03	Male	25-34	New York	NY	Referral	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5922	CUST-05922	2023-07-27	Female	45-54	Philadelphia	PA	Email	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5923	CUST-05923	2024-12-09	Female	65+	Phoenix	AZ	Paid Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5924	CUST-05924	2025-04-12	Non-binary	55-64	Austin	TX	Paid Search	Active	1	7	3005.85	2025-05-20	2025-12-23	8	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5925	CUST-05925	2023-08-03	Male	35-44	Phoenix	AZ	Email	Active	1	1	1701.05	2024-01-16	2024-01-16	715	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5926	CUST-05926	2024-07-21	Female	45-54	New York	NY	Social Media	Active	1	2	2742.79	2024-11-22	2025-09-26	96	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5927	CUST-05927	2025-06-28	Female	35-44	Los Angeles	CA	Direct	Active	1	8	5624.24	2025-07-01	2025-12-11	20	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5928	CUST-05928	2024-04-16	Male	55-64	Phoenix	AZ	Social Media	Active	1	7	12192.33	2024-12-25	2025-08-25	128	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5929	CUST-05929	2025-01-20	Prefer not to say	35-44	Seattle	WA	Direct	Active	1	2	3465.52	2025-04-14	2025-07-02	182	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5930	CUST-05930	2024-06-03	Female	25-34	Columbus	OH	Email	Active	1	1	817.87	2024-11-24	2024-11-24	402	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5931	CUST-05931	2024-06-10	Female	35-44	New York	NY	Organic Search	Active	1	2	1014.37	2025-03-10	2025-11-25	36	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5932	CUST-05932	2025-10-20	Male	25-34	Fort Worth	TX	Paid Search	Active	1	1	2335.80	2025-11-20	2025-11-20	41	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5933	CUST-05933	2024-08-28	Female	35-44	Boston	MA	Social Media	Active	1	6	4235.23	2024-11-06	2025-12-16	15	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5934	CUST-05934	2023-12-22	Female	35-44	Philadelphia	PA	Email	Active	1	7	7737.33	2024-01-01	2025-11-28	33	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5935	CUST-05935	2025-08-20	Female	18-24	San Jose	CA	Social Media	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5936	CUST-05936	2025-02-02	Female	55-64	Philadelphia	PA	Social Media	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5937	CUST-05937	2024-07-02	Female	65+	Phoenix	AZ	Social Media	Active	1	12	8405.67	2024-11-05	2025-12-11	20	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5938	CUST-05938	2024-06-09	Female	25-34	Philadelphia	PA	Organic Search	Active	1	2	2416.93	2024-11-25	2025-07-08	176	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5939	CUST-05939	2023-09-06	Female	45-54	Denver	CO	Organic Search	Active	1	1	3641.28	2025-02-14	2025-02-14	320	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5940	CUST-05940	2024-04-25	Male	18-24	New York	NY	Social Media	Active	1	1	3185.33	2024-11-28	2024-11-28	398	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5941	CUST-05941	2024-08-31	Male	18-24	Denver	CO	Email	Inactive	1	2	1638.99	2025-04-03	2025-09-07	115	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5942	CUST-05942	2025-11-11	Male	25-34	Columbus	OH	Direct	Active	1	8	11474.80	2025-11-11	2025-12-28	3	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5943	CUST-05943	2024-03-03	Male	45-54	Fort Worth	TX	Referral	Active	1	1	330.72	2024-05-28	2024-05-28	582	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5944	CUST-05944	2023-12-21	Male	35-44	San Jose	CA	Social Media	Active	1	7	11003.82	2024-04-13	2025-09-18	104	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5945	CUST-05945	2025-02-13	Male	25-34	Seattle	WA	Referral	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5946	CUST-05946	2024-07-19	Female	55-64	Charlotte	NC	Social Media	Active	1	7	7727.12	2024-09-26	2025-07-25	159	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5947	CUST-05947	2025-01-27	Male	18-24	Seattle	WA	Organic Search	Active	1	7	8407.90	2025-02-11	2025-12-18	13	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5948	CUST-05948	2024-07-01	Female	35-44	Columbus	OH	Direct	Active	1	1	507.60	2024-11-16	2024-11-16	410	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5949	CUST-05949	2023-08-19	Female	35-44	Charlotte	NC	Paid Search	Active	1	6	6212.90	2024-11-25	2025-10-15	77	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5950	CUST-05950	2024-05-30	Female	35-44	Portland	OR	Paid Search	Active	1	8	19403.48	2024-07-04	2025-12-08	23	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5951	CUST-05951	2023-07-03	Female	25-34	Nashville	TN	Email	Inactive	1	7	8229.90	2024-02-15	2025-11-05	56	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5952	CUST-05952	2025-09-26	Female	25-34	Los Angeles	CA	Social Media	Active	1	7	12997.52	2025-09-29	2025-12-25	6	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5953	CUST-05953	2023-09-13	Female	45-54	Phoenix	AZ	Direct	Active	1	11	14360.28	2024-02-05	2025-12-05	26	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5954	CUST-05954	2023-11-28	Male	45-54	San Diego	CA	Referral	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5955	CUST-05955	2024-05-13	Male	25-34	New York	NY	Paid Search	Active	1	13	13739.39	2024-06-12	2025-11-04	57	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5956	CUST-05956	2023-08-20	Female	45-54	New York	NY	Email	Active	1	1	251.86	2024-03-18	2024-03-18	653	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5957	CUST-05957	2023-11-18	Female	18-24	San Jose	CA	Organic Search	Active	1	6	7109.03	2024-07-27	2025-11-20	41	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5958	CUST-05958	2024-05-20	Male	55-64	Los Angeles	CA	Direct	Active	1	2	2919.95	2025-01-10	2025-10-11	81	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5959	CUST-05959	2023-10-09	Female	25-34	Los Angeles	CA	Email	Active	1	1	865.31	2024-09-16	2024-09-16	471	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5960	CUST-05960	2024-04-10	Male	55-64	Boston	MA	Direct	Active	1	1	1488.37	2024-10-10	2024-10-10	447	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5961	CUST-05961	2024-11-30	Male	35-44	Los Angeles	CA	Social Media	Active	1	3	4436.14	2025-02-13	2025-07-30	154	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5962	CUST-05962	2025-02-11	Female	45-54	New York	NY	Email	Active	1	8	16605.61	2025-04-19	2025-09-11	111	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5963	CUST-05963	2025-09-13	Male	25-34	Las Vegas	NV	Direct	Active	1	10	15085.16	2025-09-16	2025-12-24	7	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5964	CUST-05964	2024-06-18	Male	18-24	San Jose	CA	Referral	Active	1	7	11309.39	2024-11-03	2025-12-02	29	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5965	CUST-05965	2023-12-16	Female	25-34	Houston	TX	Organic Search	Active	1	7	11583.15	2024-01-12	2025-12-30	1	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5966	CUST-05966	2025-04-15	Male	45-54	Portland	OR	Organic Search	Active	1	2	8175.20	2025-05-07	2025-12-06	25	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5967	CUST-05967	2024-04-17	Male	55-64	Los Angeles	CA	Paid Search	Active	1	8	8098.05	2024-06-16	2025-06-01	213	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5968	CUST-05968	2024-09-23	Male	45-54	Denver	CO	Organic Search	Active	1	2	3885.24	2025-03-15	2025-05-31	214	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5969	CUST-05969	2023-10-30	Non-binary	55-64	San Antonio	TX	Email	Active	1	1	1615.12	2024-04-25	2024-04-25	615	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5970	CUST-05970	2023-11-04	Male	55-64	Charlotte	NC	Organic Search	Inactive	1	1	880.43	2024-06-22	2024-06-22	557	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5971	CUST-05971	2023-12-31	Female	18-24	Boston	MA	Direct	Active	1	1	1463.06	2024-02-18	2024-02-18	682	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5972	CUST-05972	2023-07-13	Male	35-44	Columbus	OH	Direct	Active	1	1	62.58	2024-04-23	2024-04-23	617	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5973	CUST-05973	2024-06-11	Female	35-44	San Antonio	TX	Paid Search	Active	1	7	11610.95	2024-12-01	2025-05-25	220	2025-12-31	is_eligible = 1 AND order_date >= signup_date
