eligible_orders	eligible_customers	eligible_revenue	zero_purchase_customers	repeat_customers	period_repeat_retention_rate	month_1_retained_customers	complete_month_1_cohort_customers	weighted_month_1_retention_rate	high_risk_customers	medium_risk_customers	low_risk_customers	churn_candidates	chronology_exception_orders	chronology_exception_customers	reference_date	lifecycle_rule	risk_score_note
35017	7069	53997988.41	931	4745	67.12	1735	6927	25.05	2647	1305	3117	2491	557	404	2025-12-31	is_eligible = 1 AND order_date >= signup_date	Risk score is deterministic SQL behavior scoring, not machine-learning prediction
order_month	eligible_orders	monthly_active_customers	new_customers	returning_customers	monthly_repeat_customer_rate	eligible_revenue	average_order_value
2024-01-01	459	436	436	0	0.00	802889.32	1749.21
2024-02-01	523	491	434	57	11.61	839214.43	1604.62
2024-03-01	589	553	448	105	18.99	929902.96	1578.78
2024-04-01	644	612	462	150	24.51	1053726.61	1636.22
2024-05-01	756	691	479	212	30.68	1142823.73	1511.67
2024-06-01	764	701	433	268	38.23	1185565.98	1551.79
2024-07-01	651	564	222	342	60.64	987934.06	1517.56
2024-08-01	716	623	236	387	62.12	1193226.56	1666.52
2024-09-01	739	643	221	422	65.63	1181735.48	1599.10
2024-10-01	873	764	242	522	68.32	1351634.44	1548.26
2024-11-01	939	796	226	570	71.61	1448201.60	1542.28
2024-12-01	1080	901	260	641	71.14	1692313.27	1566.96
2025-01-01	1223	1027	267	760	74.00	1957249.73	1600.37
2025-02-01	1205	1011	258	753	74.48	1823306.55	1513.12
2025-03-01	1433	1171	280	891	76.09	2112726.27	1474.34
2025-04-01	1596	1316	345	971	73.78	2438223.35	1527.71
2025-05-01	1923	1589	434	1155	72.69	2912681.04	1514.65
2025-06-01	1732	1348	167	1181	87.61	2622832.96	1514.34
2025-07-01	2050	1548	198	1350	87.21	3134311.97	1528.93
2025-08-01	2227	1631	202	1429	87.61	3434467.86	1542.19
2025-09-01	2535	1737	231	1506	86.70	3938207.37	1553.53
2025-10-01	2960	1943	211	1732	89.14	4498209.72	1519.67
2025-11-01	3483	2066	235	1831	88.63	5380204.65	1544.70
2025-12-01	3917	2078	142	1936	93.17	5936398.50	1515.55
rfm_segment	customers	customer_percentage	average_customer_value	average_recency_days	average_frequency
Needs Attention	2655	37.56	2375.46	418.51	1.54
Champions	1743	24.66	16981.76	21.88	10.22
Loyal Customers	943	13.34	9517.25	56.52	7.63
At Risk	760	10.75	3105.86	268.43	2.38
Potential Loyalists	641	9.07	6141.28	24.43	4.09
High Value At Risk	201	2.84	13096.07	208.33	6.88
New Customers	126	1.78	1490.79	26.92	1.00
risk_band	customers	customer_percentage	churn_candidates	inactive_90_plus	average_behavioral_risk_score
High Risk	2647	37.45	2401	2647	87.52
Medium Risk	1305	18.46	90	796	53.55
Low Risk	3117	44.09	0	25	10.38
intervention_priority	customers	customer_percentage	monetary_value	churn_candidates
High Value Intervention	497	7.03	6739084.13	108
Standard Intervention	3455	48.88	7239398.04	2383
Monitor / Engage	3117	44.09	40019506.24	0
cohort_month	cohort_size	month_1_retained_customers	month_1_retention_rate
2024-01-01	436	57	13.07
2024-02-01	434	47	10.83
2024-03-01	448	51	11.38
2024-04-01	462	46	9.96
2024-05-01	479	46	9.60
2024-06-01	433	50	11.55
2024-07-01	222	52	23.42
2024-08-01	236	59	25.00
2024-09-01	221	55	24.89
2024-10-01	242	60	24.79
2024-11-01	226	42	18.58
2024-12-01	260	77	29.62
2025-01-01	267	63	23.60
2025-02-01	258	53	20.54
2025-03-01	280	69	24.64
2025-04-01	345	99	28.70
2025-05-01	434	105	24.19
2025-06-01	167	100	59.88
2025-07-01	198	118	59.60
2025-08-01	202	109	53.96
2025-09-01	231	139	60.17
2025-10-01	211	117	55.45
2025-11-01	235	121	51.49
cohort_month	activity_month	elapsed_month	cohort_size	retained_customers	retention_rate	observation_complete
2473	CUST-02473	Columbus	OH	Direct	Medium Risk	60	0	Standard Intervention	135	2	1312.72	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months
2439	CUST-02439	Los Angeles	CA	Referral	Medium Risk	60	0	Standard Intervention	138	2	1184.72	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months
4338	CUST-04338	Austin	TX	Referral	Medium Risk	60	0	Standard Intervention	172	2	1147.81	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months
5461	CUST-05461	New York	NY	Social Media	Medium Risk	60	0	Standard Intervention	173	2	1125.13	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months
1427	CUST-01427	Dallas	TX	Direct	Medium Risk	60	0	Standard Intervention	177	2	987.72	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months
3491	CUST-03491	Phoenix	AZ	Direct	Medium Risk	60	0	Standard Intervention	125	2	961.34	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months
5443	CUST-05443	Chicago	IL	Referral	Medium Risk	60	0	Standard Intervention	113	2	845.59	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months
2242	CUST-02242	Houston	TX	Organic Search	Medium Risk	60	0	Standard Intervention	147	2	567.99	No eligible purchase in more than 90 days; Fewer than three active months in the last twelve months
2030	CUST-02030	Dallas	TX	Social Media	Medium Risk	58	0	High Value Intervention	148	13	36392.87	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
5346	CUST-05346	Phoenix	AZ	Organic Search	Medium Risk	58	0	High Value Intervention	166	8	25815.80	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
1689	CUST-01689	Austin	TX	Referral	Medium Risk	58	0	High Value Intervention	159	13	25557.21	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
6744	CUST-06744	Philadelphia	PA	Organic Search	Medium Risk	58	0	High Value Intervention	155	8	23767.33	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4462	CUST-04462	San Antonio	TX	Paid Search	Medium Risk	58	0	High Value Intervention	124	12	22862.15	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
2650	CUST-02650	Seattle	WA	Email	Medium Risk	58	0	High Value Intervention	146	12	21570.18	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3655	CUST-03655	San Diego	CA	Paid Search	Medium Risk	58	0	High Value Intervention	139	6	19306.69	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4037	CUST-04037	Denver	CO	Organic Search	Medium Risk	58	0	High Value Intervention	149	7	18750.92	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
6921	CUST-06921	Boston	MA	Social Media	Medium Risk	58	0	High Value Intervention	146	12	18650.70	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
5288	CUST-05288	Phoenix	AZ	Referral	Medium Risk	58	0	High Value Intervention	134	12	18412.89	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3664	CUST-03664	Charlotte	NC	Direct	Medium Risk	58	0	High Value Intervention	100	7	17089.75	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4295	CUST-04295	Seattle	WA	Email	Medium Risk	58	0	High Value Intervention	153	8	16254.12	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
237	CUST-00237	Fort Worth	TX	Direct	Medium Risk	58	0	High Value Intervention	168	7	15876.15	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
2847	CUST-02847	Los Angeles	CA	Referral	Medium Risk	58	0	High Value Intervention	129	7	15823.40	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3693	CUST-03693	Los Angeles	CA	Paid Search	Medium Risk	58	0	High Value Intervention	143	7	15046.49	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4317	CUST-04317	Phoenix	AZ	Referral	Medium Risk	58	0	High Value Intervention	104	11	14602.09	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
5454	CUST-05454	Atlanta	GA	Social Media	Medium Risk	58	0	High Value Intervention	141	13	14485.24	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4321	CUST-04321	New York	NY	Organic Search	Medium Risk	58	0	High Value Intervention	115	8	14395.28	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
1176	CUST-01176	Chicago	IL	Organic Search	Medium Risk	58	0	High Value Intervention	146	8	14190.30	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
2297	CUST-02297	New York	NY	Paid Search	Medium Risk	58	0	High Value Intervention	162	8	14005.29	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
6774	CUST-06774	Charlotte	NC	Social Media	Medium Risk	58	0	High Value Intervention	95	8	13864.31	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
7158	CUST-07158	Dallas	TX	Email	Medium Risk	58	0	High Value Intervention	145	7	13588.49	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
7495	CUST-07495	San Antonio	TX	Email	Medium Risk	58	0	High Value Intervention	113	13	13221.56	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4298	CUST-04298	Las Vegas	NV	Direct	Medium Risk	58	0	High Value Intervention	95	8	13111.75	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
6416	CUST-06416	New York	NY	Direct	Medium Risk	58	0	High Value Intervention	101	8	13071.58	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
5164	CUST-05164	Fort Worth	TX	Direct	Medium Risk	58	0	High Value Intervention	174	8	12897.15	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
5816	CUST-05816	Dallas	TX	Paid Search	Medium Risk	58	0	High Value Intervention	95	13	12868.40	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
7224	CUST-07224	New York	NY	Social Media	Medium Risk	58	0	High Value Intervention	129	7	12628.56	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4105	CUST-04105	Fort Worth	TX	Paid Search	Medium Risk	58	0	High Value Intervention	105	6	11764.71	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
5156	CUST-05156	Jacksonville	FL	Organic Search	Medium Risk	58	0	High Value Intervention	114	8	11464.42	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3676	CUST-03676	Philadelphia	PA	Direct	Medium Risk	58	0	High Value Intervention	118	8	11458.56	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
6486	CUST-06486	San Diego	CA	Direct	Medium Risk	58	0	High Value Intervention	102	8	11426.95	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
7680	CUST-07680	Denver	CO	Social Media	Medium Risk	58	0	High Value Intervention	156	8	11400.90	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
412	CUST-00412	Los Angeles	CA	Organic Search	Medium Risk	58	0	High Value Intervention	161	7	11180.26	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
7667	CUST-07667	Denver	CO	Paid Search	Medium Risk	58	0	High Value Intervention	120	7	11084.70	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
1276	CUST-01276	Columbus	OH	Social Media	Medium Risk	58	0	High Value Intervention	149	7	10858.02	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
812	CUST-00812	Los Angeles	CA	Direct	Medium Risk	58	0	High Value Intervention	95	6	10546.25	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3471	CUST-03471	Houston	TX	Email	Medium Risk	58	0	High Value Intervention	108	8	10127.94	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
7445	CUST-07445	Seattle	WA	Email	Medium Risk	58	0	High Value Intervention	107	7	9994.73	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
7442	CUST-07442	Charlotte	NC	Organic Search	Medium Risk	58	0	High Value Intervention	166	12	9802.46	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
5486	CUST-05486	Dallas	TX	Organic Search	Medium Risk	58	0	High Value Intervention	167	8	9790.68	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence; Fewer than three active months in the last twelve months
4678	CUST-04678	Philadelphia	PA	Organic Search	Medium Risk	58	0	High Value Intervention	115	6	9762.64	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4597	CUST-04597	Jacksonville	FL	Referral	Medium Risk	58	0	High Value Intervention	102	8	9640.48	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
6444	CUST-06444	Houston	TX	Social Media	Medium Risk	58	0	High Value Intervention	135	8	9119.97	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3966	CUST-03966	Portland	OR	Referral	Medium Risk	58	0	High Value Intervention	91	8	9018.66	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
457	CUST-00457	Seattle	WA	Paid Search	Medium Risk	58	0	High Value Intervention	149	8	8686.65	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3392	CUST-03392	Chicago	IL	Direct	Medium Risk	58	0	High Value Intervention	174	8	8547.49	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence; Fewer than three active months in the last twelve months
6422	CUST-06422	Atlanta	GA	Direct	Medium Risk	58	0	Standard Intervention	158	7	8004.28	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
1952	CUST-01952	Las Vegas	NV	Referral	Medium Risk	58	0	Standard Intervention	128	8	7887.50	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
5946	CUST-05946	Charlotte	NC	Social Media	Medium Risk	58	0	Standard Intervention	159	7	7727.12	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
148	CUST-00148	Los Angeles	CA	Paid Search	Medium Risk	58	0	Standard Intervention	136	6	7663.15	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
7650	CUST-07650	Phoenix	AZ	Social Media	Medium Risk	58	0	Standard Intervention	157	8	7379.82	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
921	CUST-00921	Nashville	TN	Direct	Medium Risk	58	0	Standard Intervention	113	8	6802.62	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
7703	CUST-07703	Portland	OR	Direct	Medium Risk	58	0	Standard Intervention	121	8	6788.46	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
2636	CUST-02636	Chicago	IL	Direct	Medium Risk	58	0	Standard Intervention	136	6	6772.41	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence; Fewer than three active months in the last twelve months
163	CUST-00163	Nashville	TN	Paid Search	Medium Risk	58	0	Standard Intervention	121	6	6755.73	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
6005	CUST-06005	Austin	TX	Organic Search	Medium Risk	58	0	Standard Intervention	147	8	6628.92	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
5474	CUST-05474	Portland	OR	Paid Search	Medium Risk	58	0	Standard Intervention	120	8	6526.31	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
360	CUST-00360	San Diego	CA	Organic Search	Medium Risk	58	0	Standard Intervention	95	6	6419.48	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
1626	CUST-01626	New York	NY	Paid Search	Medium Risk	58	0	Standard Intervention	104	6	6332.94	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
5438	CUST-05438	Washington	DC	Paid Search	Medium Risk	58	0	Standard Intervention	99	8	6023.97	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
7186	CUST-07186	Dallas	TX	Organic Search	Medium Risk	58	0	Standard Intervention	113	7	5156.13	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
6058	CUST-06058	New York	NY	Referral	Medium Risk	58	0	Standard Intervention	98	8	4177.89	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
6657	CUST-06657	Miami	FL	Organic Search	Medium Risk	58	0	Standard Intervention	95	6	3066.87	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
7878	CUST-07878	Miami	FL	Organic Search	Medium Risk	56	0	Standard Intervention	180	2	6222.92	No eligible purchase in more than 90 days; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3247	CUST-03247	Miami	FL	Social Media	Medium Risk	56	0	Standard Intervention	56	1	5072.09	Only one eligible purchase; Fewer than three active months in the last twelve months
7317	CUST-07317	San Jose	CA	Organic Search	Medium Risk	56	0	Standard Intervention	48	1	4179.36	Only one eligible purchase; Fewer than three active months in the last twelve months
4250	CUST-04250	Houston	TX	Referral	Medium Risk	56	0	Standard Intervention	38	1	4011.78	Only one eligible purchase; Fewer than three active months in the last twelve months
5437	CUST-05437	Portland	OR	Paid Search	Medium Risk	56	0	Standard Intervention	55	1	3911.61	Only one eligible purchase; Fewer than three active months in the last twelve months
6381	CUST-06381	San Jose	CA	Email	Medium Risk	56	0	Standard Intervention	54	1	3702.09	Only one eligible purchase; Fewer than three active months in the last twelve months
4359	CUST-04359	San Diego	CA	Email	Medium Risk	56	0	Standard Intervention	59	1	3554.57	Only one eligible purchase; Fewer than three active months in the last twelve months
6922	CUST-06922	Charlotte	NC	Social Media	Medium Risk	56	0	Standard Intervention	31	1	3514.41	Only one eligible purchase; Fewer than three active months in the last twelve months
8	CUST-00008	San Diego	CA	Social Media	Medium Risk	56	0	Standard Intervention	59	1	3360.53	Only one eligible purchase; Fewer than three active months in the last twelve months
7549	CUST-07549	Boston	MA	Organic Search	Medium Risk	56	0	Standard Intervention	40	1	3336.62	Only one eligible purchase; Fewer than three active months in the last twelve months
3016	CUST-03016	Los Angeles	CA	Email	Medium Risk	56	0	Standard Intervention	38	1	3228.01	Only one eligible purchase; Fewer than three active months in the last twelve months
2644	CUST-02644	Phoenix	AZ	Social Media	Medium Risk	56	0	Standard Intervention	50	1	3141.44	Only one eligible purchase; Fewer than three active months in the last twelve months
2220	CUST-02220	New York	NY	Organic Search	Medium Risk	56	0	Standard Intervention	37	1	3106.78	Only one eligible purchase; Fewer than three active months in the last twelve months
3190	CUST-03190	Charlotte	NC	Referral	Medium Risk	56	0	Standard Intervention	33	1	3025.04	Only one eligible purchase; Fewer than three active months in the last twelve months
313	CUST-00313	Fort Worth	TX	Referral	Medium Risk	56	0	Standard Intervention	36	1	2957.01	Only one eligible purchase; Fewer than three active months in the last twelve months
5740	CUST-05740	New York	NY	Paid Search	Medium Risk	56	0	Standard Intervention	41	1	2923.13	Only one eligible purchase; Fewer than three active months in the last twelve months
3072	CUST-03072	Los Angeles	CA	Organic Search	Medium Risk	56	0	Standard Intervention	46	1	2873.44	Only one eligible purchase; Fewer than three active months in the last twelve months
6363	CUST-06363	Chicago	IL	Direct	Medium Risk	56	0	Standard Intervention	48	1	2804.86	Only one eligible purchase; Fewer than three active months in the last twelve months
7299	CUST-07299	San Antonio	TX	Paid Search	Medium Risk	56	0	Standard Intervention	46	1	2654.41	Only one eligible purchase; Fewer than three active months in the last twelve months
5468	CUST-05468	Charlotte	NC	Direct	Medium Risk	56	0	Standard Intervention	57	1	2539.06	Only one eligible purchase; Fewer than three active months in the last twelve months
3814	CUST-03814	San Diego	CA	Email	Medium Risk	56	0	Standard Intervention	59	1	2485.53	Only one eligible purchase; Fewer than three active months in the last twelve months
5932	CUST-05932	Fort Worth	TX	Paid Search	Medium Risk	56	0	Standard Intervention	41	1	2335.80	Only one eligible purchase; Fewer than three active months in the last twelve months
6492	CUST-06492	New York	NY	Email	Medium Risk	56	0	Standard Intervention	45	1	2331.52	Only one eligible purchase; Fewer than three active months in the last twelve months
7880	CUST-07880	Houston	TX	Referral	Medium Risk	56	0	Standard Intervention	47	1	2267.69	Only one eligible purchase; Fewer than three active months in the last twelve months
3586	CUST-03586	Dallas	TX	Direct	Medium Risk	56	0	Standard Intervention	46	1	2216.88	Only one eligible purchase; Fewer than three active months in the last twelve months
385	CUST-00385	Chicago	IL	Referral	Medium Risk	56	0	Standard Intervention	34	1	2211.38	Only one eligible purchase; Fewer than three active months in the last twelve months
1821	CUST-01821	Houston	TX	Social Media	Medium Risk	56	0	Standard Intervention	56	1	2132.15	Only one eligible purchase; Fewer than three active months in the last twelve months
5118	CUST-05118	Jacksonville	FL	Organic Search	Medium Risk	56	0	Standard Intervention	34	1	2078.24	Only one eligible purchase; Fewer than three active months in the last twelve months
7455	CUST-07455	Washington	DC	Organic Search	Medium Risk	56	0	Standard Intervention	50	1	2024.27	Only one eligible purchase; Fewer than three active months in the last twelve months
2932	CUST-02932	Dallas	TX	Social Media	Medium Risk	56	0	Standard Intervention	52	1	2020.51	Only one eligible purchase; Fewer than three active months in the last twelve months
220	CUST-00220	Houston	TX	Referral	Medium Risk	56	0	Standard Intervention	46	1	2004.13	Only one eligible purchase; Fewer than three active months in the last twelve months
7713	CUST-07713	Columbus	OH	Referral	Medium Risk	56	0	Standard Intervention	40	1	1901.63	Only one eligible purchase; Fewer than three active months in the last twelve months
768	CUST-00768	Nashville	TN	Social Media	Medium Risk	56	0	Standard Intervention	44	1	1862.67	Only one eligible purchase; Fewer than three active months in the last twelve months
6388	CUST-06388	Seattle	WA	Direct	Medium Risk	56	0	Standard Intervention	32	1	1861.94	Only one eligible purchase; Fewer than three active months in the last twelve months
4799	CUST-04799	San Diego	CA	Direct	Medium Risk	56	0	Standard Intervention	44	1	1828.96	Only one eligible purchase; Fewer than three active months in the last twelve months
2218	CUST-02218	New York	NY	Social Media	Medium Risk	56	0	Standard Intervention	59	1	1825.29	Only one eligible purchase; Fewer than three active months in the last twelve months
3583	CUST-03583	Denver	CO	Social Media	Medium Risk	56	0	Standard Intervention	52	1	1719.02	Only one eligible purchase; Fewer than three active months in the last twelve months
2062	CUST-02062	Philadelphia	PA	Referral	Medium Risk	56	0	Standard Intervention	55	1	1706.72	Only one eligible purchase; Fewer than three active months in the last twelve months
1733	CUST-01733	San Diego	CA	Paid Search	Medium Risk	56	0	Standard Intervention	35	1	1661.60	Only one eligible purchase; Fewer than three active months in the last twelve months
1425	CUST-01425	Las Vegas	NV	Email	Medium Risk	56	0	Standard Intervention	57	1	1655.07	Only one eligible purchase; Fewer than three active months in the last twelve months
5917	CUST-05917	Columbus	OH	Referral	Medium Risk	56	0	Standard Intervention	37	1	1587.98	Only one eligible purchase; Fewer than three active months in the last twelve months
702	CUST-00702	Miami	FL	Referral	Medium Risk	56	0	Standard Intervention	40	1	1564.08	Only one eligible purchase; Fewer than three active months in the last twelve months
7537	CUST-07537	San Diego	CA	Email	Medium Risk	56	0	Standard Intervention	45	1	1560.35	Only one eligible purchase; Fewer than three active months in the last twelve months
6371	CUST-06371	Chicago	IL	Organic Search	Medium Risk	56	0	Standard Intervention	60	1	1457.97	Only one eligible purchase; Fewer than three active months in the last twelve months
4974	CUST-04974	Phoenix	AZ	Social Media	Medium Risk	56	0	Standard Intervention	37	1	1439.61	Only one eligible purchase; Fewer than three active months in the last twelve months
6130	CUST-06130	Columbus	OH	Social Media	Medium Risk	56	0	Standard Intervention	55	1	1382.03	Only one eligible purchase; Fewer than three active months in the last twelve months
2580	CUST-02580	Jacksonville	FL	Referral	Medium Risk	56	0	Standard Intervention	42	1	1320.78	Only one eligible purchase; Fewer than three active months in the last twelve months
6730	CUST-06730	New York	NY	Organic Search	Medium Risk	56	0	Standard Intervention	46	1	1306.53	Only one eligible purchase; Fewer than three active months in the last twelve months
2079	CUST-02079	Columbus	OH	Social Media	Medium Risk	56	0	Standard Intervention	31	1	1291.66	Only one eligible purchase; Fewer than three active months in the last twelve months
5812	CUST-05812	Seattle	WA	Direct	Medium Risk	56	0	Standard Intervention	53	1	1286.14	Only one eligible purchase; Fewer than three active months in the last twelve months
619	CUST-00619	San Antonio	TX	Social Media	Medium Risk	56	0	Standard Intervention	58	1	1286.02	Only one eligible purchase; Fewer than three active months in the last twelve months
3739	CUST-03739	Columbus	OH	Direct	Medium Risk	56	0	Standard Intervention	45	1	1270.02	Only one eligible purchase; Fewer than three active months in the last twelve months
2773	CUST-02773	Portland	OR	Social Media	Medium Risk	56	0	Standard Intervention	31	1	1256.69	Only one eligible purchase; Fewer than three active months in the last twelve months
3301	CUST-03301	Austin	TX	Referral	Medium Risk	56	0	Standard Intervention	46	1	1239.31	Only one eligible purchase; Fewer than three active months in the last twelve months
5778	CUST-05778	San Diego	CA	Paid Search	Medium Risk	56	0	Standard Intervention	52	1	1214.25	Only one eligible purchase; Fewer than three active months in the last twelve months
5368	CUST-05368	Phoenix	AZ	Paid Search	Medium Risk	56	0	Standard Intervention	41	1	1171.55	Only one eligible purchase; Fewer than three active months in the last twelve months
5322	CUST-05322	Nashville	TN	Organic Search	Medium Risk	56	0	Standard Intervention	49	1	1162.57	Only one eligible purchase; Fewer than three active months in the last twelve months
4801	CUST-04801	San Antonio	TX	Organic Search	Medium Risk	56	0	Standard Intervention	38	1	1148.32	Only one eligible purchase; Fewer than three active months in the last twelve months
5126	CUST-05126	Phoenix	AZ	Referral	Medium Risk	56	0	Standard Intervention	59	1	1138.71	Only one eligible purchase; Fewer than three active months in the last twelve months
1358	CUST-01358	Columbus	OH	Paid Search	Medium Risk	56	0	Standard Intervention	54	1	1109.64	Only one eligible purchase; Fewer than three active months in the last twelve months
785	CUST-00785	New York	NY	Referral	Medium Risk	56	0	Standard Intervention	31	1	1098.16	Only one eligible purchase; Fewer than three active months in the last twelve months
5676	CUST-05676	Charlotte	NC	Social Media	Medium Risk	56	0	Standard Intervention	56	1	1095.72	Only one eligible purchase; Fewer than three active months in the last twelve months
835	CUST-00835	Jacksonville	FL	Paid Search	Medium Risk	56	0	Standard Intervention	60	1	1086.05	Only one eligible purchase; Fewer than three active months in the last twelve months
378	CUST-00378	Los Angeles	CA	Social Media	Medium Risk	56	0	Standard Intervention	57	1	1077.11	Only one eligible purchase; Fewer than three active months in the last twelve months
3683	CUST-03683	Dallas	TX	Organic Search	Medium Risk	56	0	Standard Intervention	47	1	1052.44	Only one eligible purchase; Fewer than three active months in the last twelve months
251	CUST-00251	Los Angeles	CA	Paid Search	Medium Risk	56	0	Standard Intervention	33	1	1012.42	Only one eligible purchase; Fewer than three active months in the last twelve months
3638	CUST-03638	Philadelphia	PA	Social Media	Medium Risk	56	0	Standard Intervention	55	1	986.47	Only one eligible purchase; Fewer than three active months in the last twelve months
4710	CUST-04710	Dallas	TX	Referral	Medium Risk	56	0	Standard Intervention	42	1	864.93	Only one eligible purchase; Fewer than three active months in the last twelve months
2930	CUST-02930	Austin	TX	Paid Search	Medium Risk	56	0	Standard Intervention	41	1	854.10	Only one eligible purchase; Fewer than three active months in the last twelve months
4665	CUST-04665	Charlotte	NC	Social Media	Medium Risk	56	0	Standard Intervention	59	1	837.96	Only one eligible purchase; Fewer than three active months in the last twelve months
1289	CUST-01289	Austin	TX	Paid Search	Medium Risk	56	0	Standard Intervention	39	1	833.80	Only one eligible purchase; Fewer than three active months in the last twelve months
4018	CUST-04018	Los Angeles	CA	Referral	Medium Risk	56	0	Standard Intervention	52	1	832.23	Only one eligible purchase; Fewer than three active months in the last twelve months
77	CUST-00077	Las Vegas	NV	Paid Search	Medium Risk	56	0	Standard Intervention	34	1	799.62	Only one eligible purchase; Fewer than three active months in the last twelve months
3653	CUST-03653	Miami	FL	Organic Search	Medium Risk	56	0	Standard Intervention	37	1	796.25	Only one eligible purchase; Fewer than three active months in the last twelve months
6106	CUST-06106	Charlotte	NC	Direct	Medium Risk	56	0	Standard Intervention	57	1	787.15	Only one eligible purchase; Fewer than three active months in the last twelve months
322	CUST-00322	Las Vegas	NV	Organic Search	Medium Risk	56	0	Standard Intervention	51	1	774.66	Only one eligible purchase; Fewer than three active months in the last twelve months
7233	CUST-07233	New York	NY	Email	Medium Risk	56	0	Standard Intervention	53	1	768.29	Only one eligible purchase; Fewer than three active months in the last twelve months
6584	CUST-06584	Chicago	IL	Paid Search	Medium Risk	56	0	Standard Intervention	46	1	750.81	Only one eligible purchase; Fewer than three active months in the last twelve months
7498	CUST-07498	San Jose	CA	Referral	Medium Risk	56	0	Standard Intervention	45	1	684.92	Only one eligible purchase; Fewer than three active months in the last twelve months
458	CUST-00458	Dallas	TX	Paid Search	Medium Risk	56	0	Standard Intervention	57	1	664.00	Only one eligible purchase; Fewer than three active months in the last twelve months
