customer_id	first_eligible_order_date	last_eligible_order_date	recency_days	eligible_order_count	monetary_value	active_months_last_12	orders_last_180_days	average_interorder_gap_days	cadence_ratio	cadence_ratio_display	value_quintile	recency_points	frequency_points	cadence_points	recent_activity_points	behavioral_risk_score	risk_band	inactive_90_plus_flag	inactive_180_plus_flag	overdue_cadence_flag	churn_candidate_flag	churn_candidate_type	intervention_priority	risk_reason	eligibility_rule_applied	score_classification
1877	2024-01-26	2025-12-08	23	13	18048.42	6	6	56.83	0.4047	0.40	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2267	2024-12-19	2025-12-29	2	13	18045.81	6	6	31.25	0.0640	0.06	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
288	2025-11-01	2025-12-30	1	7	17991.77	2	7	9.83	0.1017	0.10	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7020	2025-11-01	2025-12-25	6	8	17988.27	2	8	7.71	0.7778	0.78	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1929	2025-06-04	2025-12-19	12	13	17983.54	7	10	16.50	0.7273	0.73	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5795	2024-04-22	2025-12-02	29	8	17903.29	3	5	84.14	0.3447	0.34	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6805	2024-05-17	2025-12-28	3	12	17901.37	5	4	53.64	0.0559	0.06	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4458	2024-06-23	2025-12-05	26	12	17894.89	6	4	48.18	0.5396	0.54	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6592	2025-05-18	2025-12-18	13	12	17836.93	7	11	19.45	0.6682	0.67	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2700	2025-08-12	2025-12-24	7	12	17827.18	5	12	12.18	0.5746	0.57	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3737	2024-11-30	2025-12-10	21	8	17811.54	5	3	53.57	0.3920	0.39	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2053	2025-04-21	2025-12-22	9	8	17810.25	5	7	35.00	0.2571	0.26	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4454	2025-09-17	2025-12-29	2	8	17798.42	4	8	14.71	0.1359	0.14	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4023	2024-05-01	2025-12-20	11	13	17792.23	7	7	49.83	0.2207	0.22	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6435	2025-07-23	2025-12-28	3	13	17789.19	5	13	13.17	0.2278	0.23	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2915	2025-10-03	2025-12-29	2	8	17764.49	3	8	12.43	0.1609	0.16	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3236	2024-01-31	2025-12-21	10	13	17755.70	4	3	57.50	0.1739	0.17	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4203	2024-07-18	2025-12-08	23	13	17741.05	6	3	42.33	0.5433	0.54	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5739	2025-06-19	2025-12-29	2	12	17738.61	7	11	17.55	0.1140	0.11	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2983	2024-09-27	2025-12-25	6	13	17723.91	8	3	37.83	0.1586	0.16	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1834	2024-10-17	2025-12-01	30	13	17712.49	6	6	34.17	0.8780	0.88	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6430	2025-11-12	2025-12-30	1	8	17629.52	2	8	6.86	0.1458	0.15	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6827	2025-06-24	2025-12-24	7	14	17622.54	7	13	14.08	0.4973	0.50	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4210	2025-04-14	2025-12-23	8	13	17586.18	7	7	21.08	0.3794	0.38	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
869	2025-03-17	2025-12-28	3	8	17537.13	5	5	40.86	0.0734	0.07	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2753	2025-06-05	2025-12-30	1	7	17532.90	5	6	34.67	0.0288	0.03	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4217	2025-03-28	2025-12-16	15	6	17508.94	5	5	52.60	0.2852	0.29	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1907	2025-01-21	2025-12-18	13	14	17508.49	9	8	25.46	0.5106	0.51	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7605	2025-08-03	2025-12-30	1	7	17485.52	4	7	24.83	0.0403	0.04	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2653	2025-09-21	2025-12-28	3	14	17470.21	4	14	7.54	0.3980	0.40	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
406	2025-07-22	2025-12-25	6	7	17469.40	4	7	26.00	0.2308	0.23	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6745	2025-09-04	2025-12-29	2	7	17394.57	4	7	19.33	0.1034	0.10	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7454	2024-07-08	2025-12-06	25	8	17378.85	4	3	73.71	0.3391	0.34	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2485	2024-10-05	2025-12-26	5	14	17356.84	6	7	34.38	0.1454	0.15	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2215	2024-12-02	2025-12-14	17	8	17351.53	7	4	53.86	0.3157	0.32	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
99	2024-10-08	2025-12-22	9	13	17339.21	8	6	36.67	0.2455	0.25	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6032	2024-02-29	2025-12-04	27	14	17322.73	4	7	49.54	0.5450	0.55	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7406	2025-06-16	2025-12-22	9	13	17300.95	6	11	15.75	0.5714	0.57	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3539	2024-02-26	2025-12-17	14	13	17292.70	6	4	55.00	0.2545	0.25	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6619	2024-05-17	2025-12-17	14	8	17263.30	5	3	82.71	0.1693	0.17	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3705	2024-11-30	2025-12-27	4	14	17235.57	9	7	30.15	0.1327	0.13	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6545	2024-11-07	2025-12-04	27	8	17185.91	4	5	56.00	0.4821	0.48	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2839	2025-11-13	2025-12-29	2	8	17139.69	2	8	6.57	0.3043	0.30	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2504	2025-01-11	2025-12-25	6	10	17103.07	8	5	38.67	0.1552	0.16	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1804	2025-09-24	2025-12-22	9	8	17087.43	4	8	12.71	0.7079	0.71	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7577	2025-06-12	2025-12-29	2	13	17070.93	6	12	16.67	0.1200	0.12	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
928	2024-07-08	2025-12-04	27	13	17065.80	6	4	42.83	0.6304	0.63	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5580	2025-04-19	2025-12-25	6	13	17062.74	7	11	20.83	0.2880	0.29	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2005	2025-10-15	2025-12-26	5	8	17057.30	3	8	10.29	0.4861	0.49	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5280	2025-05-23	2025-12-25	6	7	17007.36	6	6	36.00	0.1667	0.17	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7451	2024-01-08	2025-12-23	8	14	16998.24	7	3	55.00	0.1455	0.15	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1943	2025-07-02	2025-12-25	6	11	16983.62	6	10	17.60	0.3409	0.34	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4948	2024-09-02	2025-12-18	13	11	16943.99	7	8	47.20	0.2754	0.28	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6996	2025-08-18	2025-12-29	2	11	16915.18	5	11	13.30	0.1504	0.15	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7523	2024-07-06	2025-12-26	5	14	16895.10	7	6	41.38	0.1208	0.12	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6850	2025-10-16	2025-12-27	4	8	16890.56	3	8	10.29	0.3889	0.39	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2861	2025-10-21	2025-12-25	6	7	16862.94	3	7	10.83	0.5538	0.55	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5715	2024-04-08	2025-12-30	1	14	16849.18	7	7	48.54	0.0206	0.02	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2939	2024-11-29	2025-12-19	12	9	16817.32	6	5	48.13	0.2494	0.25	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1764	2024-12-12	2025-12-30	1	11	16797.60	7	6	38.30	0.0261	0.03	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
138	2025-08-02	2025-12-26	5	12	16760.67	5	12	13.27	0.3767	0.38	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3795	2025-05-23	2025-12-24	7	8	16743.68	5	7	30.71	0.2279	0.23	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7813	2025-01-08	2025-12-29	2	8	16741.66	6	5	50.71	0.0394	0.04	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7308	2025-09-12	2025-12-28	3	11	16733.96	4	11	10.70	0.2804	0.28	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1859	2024-11-19	2025-12-26	5	8	16703.35	6	3	57.43	0.0871	0.09	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2893	2025-05-02	2025-12-23	8	11	16683.52	5	8	23.50	0.3404	0.34	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6356	2024-06-24	2025-12-12	19	11	16624.06	7	4	53.60	0.3545	0.35	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3996	2025-05-05	2025-12-29	2	12	16618.77	7	10	21.64	0.0924	0.09	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7338	2025-10-26	2025-12-27	4	13	16560.62	3	13	5.17	0.7742	0.77	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
349	2025-09-10	2025-12-29	2	13	16537.49	4	13	9.17	0.2182	0.22	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2468	2024-12-28	2025-12-28	3	14	16505.51	9	8	28.08	0.1068	0.11	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3425	2025-04-24	2025-12-20	11	14	16504.83	8	8	18.46	0.5958	0.60	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1243	2024-05-24	2025-12-06	25	12	16468.80	4	4	51.00	0.4902	0.49	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3245	2025-05-11	2025-12-23	8	8	16466.15	5	5	32.29	0.2478	0.25	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1646	2025-02-09	2025-12-14	17	12	16426.09	8	7	28.00	0.6071	0.61	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
166	2024-07-12	2025-12-01	30	13	16425.34	7	7	42.25	0.7101	0.71	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1876	2025-02-06	2025-12-26	5	13	16416.27	8	6	26.92	0.1858	0.19	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2282	2024-10-18	2025-12-05	26	12	16411.00	8	6	37.55	0.6925	0.69	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2399	2025-06-16	2025-12-29	2	12	16395.49	7	10	17.82	0.1122	0.11	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4284	2025-05-09	2025-12-19	12	8	16357.63	5	5	32.00	0.3750	0.38	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7197	2024-09-03	2025-12-04	27	13	16306.12	7	6	38.08	0.7090	0.71	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5568	2024-05-03	2025-12-18	13	13	16293.30	5	6	49.50	0.2626	0.26	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
12	2025-06-14	2025-12-17	14	7	16274.60	5	6	31.00	0.4516	0.45	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
586	2025-07-25	2025-12-24	7	12	16274.01	5	12	13.82	0.5066	0.51	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
156	2025-04-17	2025-12-24	7	13	16252.83	8	9	20.92	0.3347	0.33	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3670	2025-10-25	2025-12-28	3	12	16251.56	3	12	5.82	0.5156	0.52	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
162	2025-05-07	2025-12-12	19	7	16241.11	6	4	36.50	0.5205	0.52	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5731	2025-01-24	2025-12-30	1	13	16184.58	8	6	28.33	0.0353	0.04	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4999	2025-05-04	2025-12-28	3	11	16184.44	5	7	23.80	0.1261	0.13	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1867	2024-03-25	2025-12-22	9	12	16157.50	7	5	57.91	0.1554	0.16	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6147	2025-10-22	2025-12-30	1	13	16154.03	3	13	5.75	0.1739	0.17	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5400	2024-10-06	2025-12-06	25	12	16150.95	7	4	38.73	0.6455	0.65	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3652	2024-07-17	2025-12-21	10	12	16143.77	5	6	47.45	0.2107	0.21	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7477	2024-07-30	2025-12-28	3	12	16106.50	6	5	46.91	0.0640	0.06	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1675	2025-02-18	2025-12-30	1	13	16078.51	7	12	26.25	0.0381	0.04	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2382	2025-04-21	2025-12-23	8	11	16058.36	6	6	24.60	0.3252	0.33	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
