order_id,order_number,customer_id,order_date,order_status,payment_method,sales_channel,shipping_city,shipping_state,discount_amount,shipping_amount
31427,ORD-031427,5359,29-10-2025,Cancelled,Debit Card,Web,Dallas,TX,128.28,4.99
31428,ORD-031428,5374,29-10-2025,Completed,Digital Wallet,Web,Boston,MA,0,19.99
31429,ORD-031429,5442,29-10-2025,Completed,Debit Card,Web,Columbus,OH,0,7.99
31430,ORD-031430,5492,29-10-2025,Completed,Credit Card,Web,San Diego,CA,0,4.99
31431,ORD-031431,5530,29-10-2025,Returned,Digital Wallet,Marketplace,Dallas,TX,21.93,19.99
31432,ORD-031432,5553,29-10-2025,Completed,Credit Card,Mobile App,Washington,DC,43.41,0
31433,ORD-031433,5635,29-10-2025,Completed,Credit Card,Mobile App,Austin,TX,328.59,19.99
31434,ORD-031434,5642,29-10-2025,Completed,Debit Card,Mobile App,Chicago,IL,261.12,0
31435,ORD-031435,5666,29-10-2025,Completed,Debit Card,Mobile App,San Jose,CA,163.62,0
31436,ORD-031436,5770,29-10-2025,Completed,Debit Card,Marketplace,Miami,FL,17.8,4.99
31437,ORD-031437,6176,29-10-2025,Completed,Credit Card,Web,Los Angeles,CA,0,0
31438,ORD-031438,6257,29-10-2025,Pending,Credit Card,Marketplace,San Diego,CA,268.91,12.99
31439,ORD-031439,6305,29-10-2025,Completed,Digital Wallet,Mobile App,Fort Worth,TX,1.19,4.99
31440,ORD-031440,6443,29-10-2025,Completed,Debit Card,Retail Store,Los Angeles,CA,0,0
31441,ORD-031441,6574,29-10-2025,Completed,Bank Transfer,Web,San Diego,CA,86.09,29.99
31442,ORD-031442,6587,29-10-2025,Completed,Credit Card,Mobile App,Austin,TX,57.98,19.99
31443,ORD-031443,6887,29-10-2025,Completed,Credit Card,Mobile App,Austin,TX,10.64,4.99
31444,ORD-031444,6982,29-10-2025,Cancelled,Debit Card,Mobile App,Nashville,TN,195.38,12.99
31445,ORD-031445,7095,29-10-2025,Cancelled,Debit Card,Web,Los Angeles,CA,105,12.99
31446,ORD-031446,7287,29-10-2025,Completed,Credit Card,Retail Store,San Jose,CA,14.76,0
31447,ORD-031447,7318,29-10-2025,Completed,Digital Wallet,Retail Store,Los Angeles,CA,191.9,0
31448,ORD-031448,7335,29-10-2025,Completed,Credit Card,Retail Store,Las Vegas,NV,208.59,0
31449,ORD-031449,7342,29-10-2025,Completed,Debit Card,Web,Miami,FL,86.68,0
31450,ORD-031450,7475,29-10-2025,Completed,Credit Card,Web,Atlanta,GA,46.81,4.99
31451,ORD-031451,7552,29-10-2025,Completed,Credit Card,Web,Dallas,TX,74.11,19.99
31452,ORD-031452,7777,29-10-2025,Completed,Debit Card,Web,Houston,TX,0,29.99
31453,ORD-031453,7783,29-10-2025,Completed,Credit Card,Web,New York,NY,0,4.99
31454,ORD-031454,7836,29-10-2025,Completed,Digital Wallet,Mobile App,Fort Worth,TX,81.04,4.99
31455,ORD-031455,7916,29-10-2025,Completed,Debit Card,Marketplace,Chicago,IL,0,29.99
31456,ORD-031456,7960,29-10-2025,Completed,Credit Card,Web,Phoenix,AZ,2.08,7.99
31457,ORD-031457,53,30-10-2025,Completed,Digital Wallet,Marketplace,Los Angeles,CA,9.68,19.99
31458,ORD-031458,142,30-10-2025,Completed,Credit Card,Mobile App,Houston,TX,211.29,19.99
31459,ORD-031459,324,30-10-2025,Completed,Debit Card,Web,Columbus,OH,3.68,4.99
31460,ORD-031460,443,30-10-2025,Completed,Debit Card,Mobile App,San Diego,CA,0,29.99
31461,ORD-031461,461,30-10-2025,Completed,Debit Card,Mobile App,Phoenix,AZ,0,29.99
31462,ORD-031462,540,30-10-2025,Completed,Digital Wallet,Web,Denver,CO,0,0
31463,ORD-031463,596,30-10-2025,Completed,Debit Card,Retail Store,Austin,TX,17.28,0
31464,ORD-031464,657,30-10-2025,Completed,Digital Wallet,Marketplace,San Diego,CA,10.59,4.99
31465,ORD-031465,826,30-10-2025,Completed,Credit Card,Web,Fort Worth,TX,30.42,0
31466,ORD-031466,954,30-10-2025,Completed,Debit Card,Marketplace,Charlotte,NC,103.23,4.99
31467,ORD-031467,964,30-10-2025,Completed,Credit Card,Web,Houston,TX,94.52,0
31468,ORD-031468,1025,30-10-2025,Completed,Credit Card,Web,Charlotte,NC,126.79,12.99
31469,ORD-031469,1059,30-10-2025,Cancelled,Credit Card,Web,Columbus,OH,103.89,12.99
31470,ORD-031470,1079,30-10-2025,Completed,Debit Card,Web,San Antonio,TX,24.65,29.99
31471,ORD-031471,1146,30-10-2025,Completed,Digital Wallet,Mobile App,Charlotte,NC,16,12.99
31472,ORD-031472,1166,30-10-2025,Completed,Credit Card,Web,Miami,FL,140.6,19.99
31473,ORD-031473,1220,30-10-2025,Completed,Credit Card,Web,San Diego,CA,96.09,0
31474,ORD-031474,1248,30-10-2025,Completed,Debit Card,Mobile App,Seattle,WA,12.43,29.99
31475,ORD-031475,1355,30-10-2025,Completed,Debit Card,Web,New York,NY,83.58,4.99
31476,ORD-031476,1493,30-10-2025,Completed,Credit Card,Mobile App,Houston,TX,13.45,19.99
31477,ORD-031477,1556,30-10-2025,Completed,Debit Card,Mobile App,Austin,TX,148.84,0
31478,ORD-031478,1573,30-10-2025,Completed,Credit Card,Mobile App,Chicago,IL,268.52,7.99
31479,ORD-031479,1717,30-10-2025,Returned,Credit Card,Web,Philadelphia,PA,81.52,19.99
31480,ORD-031480,1834,30-10-2025,Completed,Debit Card,Mobile App,Washington,DC,0,0
31481,ORD-031481,1863,30-10-2025,Completed,Digital Wallet,Mobile App,Phoenix,AZ,90.27,0
31482,ORD-031482,1867,30-10-2025,Completed,Digital Wallet,Mobile App,Jacksonville,FL,177.89,0
31483,ORD-031483,2304,30-10-2025,Completed,Debit Card,Web,Jacksonville,FL,0,12.99
31484,ORD-031484,2383,30-10-2025,Completed,Digital Wallet,Retail Store,Columbus,OH,95.18,0
31485,ORD-031485,2403,30-10-2025,Completed,Credit Card,Web,Denver,CO,0,0
31486,ORD-031486,2532,30-10-2025,Completed,Bank Transfer,Mobile App,Charlotte,NC,19.49,7.99
31487,ORD-031487,2657,30-10-2025,Completed,Debit Card,Mobile App,Las Vegas,NV,140.2,19.99
31488,ORD-031488,2690,30-10-2025,Completed,Debit Card,Mobile App,San Diego,CA,99.42,12.99
31489,ORD-031489,2723,30-10-2025,Completed,Debit Card,Web,Austin,TX,135.91,0
31490,ORD-031490,2859,30-10-2025,Completed,Credit Card,Web,Seattle,WA,51.82,29.99
31491,ORD-031491,2880,30-10-2025,Completed,Digital Wallet,Web,San Diego,CA,73.5,19.99
31492,ORD-031492,2988,30-10-2025,Completed,Credit Card,Mobile App,Philadelphia,PA,249.86,0
31493,ORD-031493,3061,30-10-2025,Completed,Digital Wallet,Mobile App,San Jose,CA,227.78,19.99
31494,ORD-031494,3195,30-10-2025,Returned,Bank Transfer,Web,Portland,OR,117.66,7.99
31495,ORD-031495,3252,30-10-2025,Completed,Digital Wallet,Web,Los Angeles,CA,143.62,7.99
31496,ORD-031496,3347,30-10-2025,Completed,Credit Card,Marketplace,San Jose,CA,0,0
31497,ORD-031497,3540,30-10-2025,Completed,Credit Card,Web,San Diego,CA,104.95,12.99
31498,ORD-031498,3582,30-10-2025,Cancelled,Credit Card,Web,Dallas,TX,226.64,12.99
31499,ORD-031499,3637,30-10-2025,Completed,Debit Card,Web,Dallas,TX,104.75,0
31500,ORD-031500,3740,30-10-2025,Completed,Credit Card,Mobile App,Houston,TX,0,0
31501,ORD-031501,3886,30-10-2025,Completed,Credit Card,Mobile App,Houston,TX,351.24,7.99
31502,ORD-031502,3914,30-10-2025,Completed,Credit Card,Retail Store,Columbus,OH,46.52,0
31503,ORD-031503,3919,30-10-2025,Completed,Debit Card,Web,Los Angeles,CA,26.29,12.99
31504,ORD-031504,3997,30-10-2025,Completed,Credit Card,Marketplace,Atlanta,GA,161.61,0
31505,ORD-031505,4033,30-10-2025,Completed,Debit Card,Web,Philadelphia,PA,27.41,7.99
31506,ORD-031506,4169,30-10-2025,Completed,Credit Card,Web,New York,NY,6.35,4.99
31507,ORD-031507,4225,30-10-2025,Completed,Digital Wallet,Web,Las Vegas,NV,85.67,0
31508,ORD-031508,4324,30-10-2025,Completed,Debit Card,Mobile App,Jacksonville,FL,22.27,4.99
31509,ORD-031509,4368,30-10-2025,Completed,Credit Card,Marketplace,Fort Worth,TX,257.91,0
31510,ORD-031510,4510,30-10-2025,Completed,Credit Card,Web,Houston,TX,430.49,19.99
31511,ORD-031511,4552,30-10-2025,Completed,Credit Card,Mobile App,New York,NY,1.18,0
31512,ORD-031512,4555,30-10-2025,Completed,Debit Card,Marketplace,Washington,DC,40.51,29.99
31513,ORD-031513,4582,30-10-2025,Completed,Digital Wallet,Web,Phoenix,AZ,87.55,19.99
31514,ORD-031514,4623,30-10-2025,Completed,Credit Card,Web,Charlotte,NC,7.38,19.99
31515,ORD-031515,4692,30-10-2025,Completed,Digital Wallet,Marketplace,New York,NY,0,12.99
31516,ORD-031516,4721,30-10-2025,Completed,Digital Wallet,Mobile App,Nashville,TN,43.48,29.99
31517,ORD-031517,4822,30-10-2025,Completed,Credit Card,Mobile App,Chicago,IL,48.66,12.99
31518,ORD-031518,4950,30-10-2025,Cancelled,Credit Card,Mobile App,Seattle,WA,132.94,4.99
31519,ORD-031519,5043,30-10-2025,Completed,Debit Card,Web,San Antonio,TX,170.4,29.99
31520,ORD-031520,5071,30-10-2025,Completed,Credit Card,Web,Columbus,OH,54.47,7.99
31521,ORD-031521,5082,30-10-2025,Completed,Debit Card,Mobile App,Chicago,IL,20.82,4.99
31522,ORD-031522,5121,30-10-2025,Completed,Bank Transfer,Web,Jacksonville,FL,71.03,0
31523,ORD-031523,5197,30-10-2025,Completed,Debit Card,Mobile App,Chicago,IL,6.43,7.99
31524,ORD-031524,5212,30-10-2025,Returned,Credit Card,Mobile App,San Antonio,TX,123.76,0
31525,ORD-031525,5344,30-10-2025,Completed,Credit Card,Web,Phoenix,AZ,75.18,7.99
31526,ORD-031526,5626,30-10-2025,Completed,Bank Transfer,Mobile App,San Antonio,TX,14.6,7.99
31527,ORD-031527,5627,30-10-2025,Completed,Debit Card,Retail Store,Phoenix,AZ,409.57,0
31528,ORD-031528,5706,30-10-2025,Completed,Credit Card,Marketplace,Los Angeles,CA,399.66,4.99
31529,ORD-031529,5772,30-10-2025,Completed,Debit Card,Mobile App,New York,NY,65.13,0
31530,ORD-031530,6148,30-10-2025,Completed,Credit Card,Web,Phoenix,AZ,148.55,7.99
31531,ORD-031531,6472,30-10-2025,Completed,Credit Card,Web,Nashville,TN,117.27,0
31532,ORD-031532,6549,30-10-2025,Completed,Debit Card,Mobile App,Philadelphia,PA,0,4.99
31533,ORD-031533,6627,30-10-2025,Completed,Credit Card,Retail Store,Seattle,WA,53.97,0
31534,ORD-031534,6844,30-10-2025,Cancelled,Debit Card,Mobile App,Miami,FL,132.07,0
31535,ORD-031535,6973,30-10-2025,Completed,Digital Wallet,Marketplace,Philadelphia,PA,38.81,4.99
31536,ORD-031536,7097,30-10-2025,Completed,Credit Card,Web,Austin,TX,39.22,19.99
31537,ORD-031537,7113,30-10-2025,Completed,Credit Card,Web,Dallas,TX,155.76,4.99
31538,ORD-031538,7173,30-10-2025,Completed,Digital Wallet,Web,Houston,TX,1.78,4.99
31539,ORD-031539,7191,30-10-2025,Completed,Credit Card,Marketplace,Fort Worth,TX,258.05,12.99
31540,ORD-031540,7279,30-10-2025,Completed,Debit Card,Web,Chicago,IL,81.41,29.99
31541,ORD-031541,7344,30-10-2025,Completed,Debit Card,Mobile App,Charlotte,NC,91.09,19.99
31542,ORD-031542,7358,30-10-2025,Completed,Debit Card,Web,Philadelphia,PA,127.69,12.99
31543,ORD-031543,7435,30-10-2025,Completed,Credit Card,Mobile App,Houston,TX,167.12,0
31544,ORD-031544,7464,30-10-2025,Completed,Digital Wallet,Web,Phoenix,AZ,255.37,29.99
31545,ORD-031545,7470,30-10-2025,Completed,Bank Transfer,Web,San Jose,CA,318.08,4.99
31546,ORD-031546,7541,30-10-2025,Completed,Digital Wallet,Mobile App,Austin,TX,46.64,19.99
31547,ORD-031547,7754,30-10-2025,Completed,Credit Card,Mobile App,Denver,CO,81.12,29.99
31548,ORD-031548,7893,30-10-2025,Completed,Credit Card,Web,San Antonio,TX,72.9,29.99
31549,ORD-031549,7939,30-10-2025,Completed,Debit Card,Retail Store,New York,NY,21.9,0
31550,ORD-031550,21,31-10-2025,Completed,Credit Card,Mobile App,Los Angeles,CA,79.06,7.99
31551,ORD-031551,100,31-10-2025,Completed,Credit Card,Retail Store,Jacksonville,FL,142.1,0
31552,ORD-031552,115,31-10-2025,Completed,Debit Card,Web,Philadelphia,PA,23.44,0
31553,ORD-031553,138,31-10-2025,Completed,Digital Wallet,Web,San Antonio,TX,28.12,0
31554,ORD-031554,140,31-10-2025,Completed,Digital Wallet,Mobile App,Los Angeles,CA,54.62,4.99
31555,ORD-031555,141,31-10-2025,Completed,Credit Card,Marketplace,Atlanta,GA,84.17,7.99
31556,ORD-031556,156,31-10-2025,Pending,Debit Card,Mobile App,San Jose,CA,441.46,4.99
31557,ORD-031557,213,31-10-2025,Pending,Bank Transfer,Web,Phoenix,AZ,31.26,29.99
31558,ORD-031558,218,31-10-2025,Completed,Credit Card,Marketplace,Washington,DC,142.79,19.99
31559,ORD-031559,282,31-10-2025,Completed,Credit Card,Web,Houston,TX,47.12,29.99
31560,ORD-031560,299,31-10-2025,Completed,Digital Wallet,Marketplace,Nashville,TN,89.45,29.99
31561,ORD-031561,364,31-10-2025,Completed,Digital Wallet,Web,Chicago,IL,79.55,29.99
31562,ORD-031562,372,31-10-2025,Completed,Debit Card,Web,Philadelphia,PA,9.65,0
31563,ORD-031563,431,31-10-2025,Completed,Digital Wallet,Marketplace,Phoenix,AZ,23.17,19.99
31564,ORD-031564,575,31-10-2025,Completed,Digital Wallet,Mobile App,Houston,TX,10.08,7.99
31565,ORD-031565,727,31-10-2025,Completed,Credit Card,Web,Boston,MA,56.24,0
31566,ORD-031566,758,31-10-2025,Completed,Credit Card,Web,Philadelphia,PA,21.14,19.99
31567,ORD-031567,770,31-10-2025,Completed,Credit Card,Marketplace,Philadelphia,PA,262.64,0
31568,ORD-031568,845,31-10-2025,Completed,Credit Card,Retail Store,New York,NY,0,0
31569,ORD-031569,847,31-10-2025,Completed,Debit Card,Web,Seattle,WA,172.58,0
31570,ORD-031570,947,31-10-2025,Completed,Digital Wallet,Web,Las Vegas,NV,0,4.99
31571,ORD-031571,948,31-10-2025,Completed,Bank Transfer,Mobile App,Nashville,TN,308.21,4.99
31572,ORD-031572,1110,31-10-2025,Pending,Debit Card,Marketplace,Philadelphia,PA,132.91,29.99
31573,ORD-031573,1118,31-10-2025,Completed,Digital Wallet,Web,Portland,OR,0,0
31574,ORD-031574,1205,31-10-2025,Completed,Bank Transfer,Web,Columbus,OH,82.55,0
31575,ORD-031575,1263,31-10-2025,Completed,Credit Card,Mobile App,Las Vegas,NV,352.83,29.99
31576,ORD-031576,1288,31-10-2025,Completed,Debit Card,Web,San Jose,CA,0,7.99
31577,ORD-031577,1355,31-10-2025,Completed,Bank Transfer,Mobile App,New York,NY,279.45,29.99
31578,ORD-031578,1362,31-10-2025,Completed,Debit Card,Web,Austin,TX,81.26,19.99
31579,ORD-031579,1421,31-10-2025,Completed,Digital Wallet,Web,Jacksonville,FL,1.37,19.99
31580,ORD-031580,1566,31-10-2025,Completed,Credit Card,Web,Chicago,IL,72.12,7.99
31581,ORD-031581,1712,31-10-2025,Completed,Credit Card,Marketplace,Dallas,TX,0,12.99
31582,ORD-031582,1724,31-10-2025,Completed,Debit Card,Mobile App,San Diego,CA,39.35,12.99
31583,ORD-031583,1728,31-10-2025,Pending,Digital Wallet,Marketplace,Fort Worth,TX,147.85,0
31584,ORD-031584,1751,31-10-2025,Completed,Credit Card,Web,Denver,CO,46.16,12.99
31585,ORD-031585,1800,31-10-2025,Completed,Credit Card,Web,Washington,DC,24.98,0
31586,ORD-031586,2029,31-10-2025,Completed,Digital Wallet,Mobile App,Houston,TX,162.9,0
31587,ORD-031587,2123,31-10-2025,Completed,Credit Card,Web,Seattle,WA,48.53,29.99
31588,ORD-031588,2166,31-10-2025,Completed,Debit Card,Mobile App,Fort Worth,TX,60.83,12.99
31589,ORD-031589,2197,31-10-2025,Completed,Bank Transfer,Web,Chicago,IL,32.51,12.99
31590,ORD-031590,2263,31-10-2025,Completed,Credit Card,Web,Los Angeles,CA,166.96,4.99
31591,ORD-031591,2334,31-10-2025,Completed,Debit Card,Web,Boston,MA,3.6,19.99
31592,ORD-031592,2414,31-10-2025,Completed,Digital Wallet,Retail Store,New York,NY,65.67,0
31593,ORD-031593,2424,31-10-2025,Completed,Credit Card,Web,Los Angeles,CA,28.5,7.99
31594,ORD-031594,2469,31-10-2025,Completed,Debit Card,Web,Chicago,IL,0,0
31595,ORD-031595,2661,31-10-2025,Completed,Debit Card,Web,Phoenix,AZ,20.46,19.99
31596,ORD-031596,2828,31-10-2025,Completed,Credit Card,Web,Chicago,IL,58.93,29.99
31597,ORD-031597,2868,31-10-2025,Completed,Digital Wallet,Web,Philadelphia,PA,45.75,4.99
31598,ORD-031598,2906,31-10-2025,Completed,Credit Card,Web,Houston,TX,142.77,4.99
31599,ORD-031599,2919,31-10-2025,Completed,Debit Card,Retail Store,Denver,CO,0,0
31600,ORD-031600,3143,31-10-2025,Completed,Debit Card,Mobile App,New York,NY,137.62,7.99
31601,ORD-031601,3187,31-10-2025,Completed,Debit Card,Web,Los Angeles,CA,91.32,12.99
31602,ORD-031602,3206,31-10-2025,Completed,Debit Card,Retail Store,Phoenix,AZ,44.37,0
31603,ORD-031603,3273,31-10-2025,Completed,Bank Transfer,Web,Fort Worth,TX,61.61,12.99
31604,ORD-031604,3420,31-10-2025,Completed,Debit Card,Web,Los Angeles,CA,10.1,19.99
31605,ORD-031605,3444,31-10-2025,Completed,Credit Card,Web,Philadelphia,PA,135.07,19.99
31606,ORD-031606,3468,31-10-2025,Completed,Credit Card,Web,Washington,DC,2.51,0
31607,ORD-031607,3504,31-10-2025,Completed,Credit Card,Web,Philadelphia,PA,14.6,29.99
31608,ORD-031608,3515,31-10-2025,Cancelled,Credit Card,Marketplace,Columbus,OH,75.04,0
31609,ORD-031609,3516,31-10-2025,Returned,Credit Card,Web,San Antonio,TX,0,0
31610,ORD-031610,3518,31-10-2025,Cancelled,Digital Wallet,Web,Fort Worth,TX,118.81,0
31611,ORD-031611,3694,31-10-2025,Completed,Digital Wallet,Web,Las Vegas,NV,47.75,12.99
31612,ORD-031612,3794,31-10-2025,Completed,Debit Card,Mobile App,San Antonio,TX,21.99,4.99
31613,ORD-031613,3877,31-10-2025,Completed,Credit Card,Marketplace,Washington,DC,118.33,7.99
31614,ORD-031614,3933,31-10-2025,Completed,Digital Wallet,Marketplace,Atlanta,GA,8.73,7.99
31615,ORD-031615,4031,31-10-2025,Completed,Digital Wallet,Web,Denver,CO,48,0
31616,ORD-031616,4044,31-10-2025,Completed,Credit Card,Retail Store,Phoenix,AZ,8.66,0
31617,ORD-031617,4180,31-10-2025,Completed,Credit Card,Mobile App,Phoenix,AZ,27.16,7.99
31618,ORD-031618,4217,31-10-2025,Completed,Digital Wallet,Marketplace,Phoenix,AZ,40.88,19.99
31619,ORD-031619,4263,31-10-2025,Completed,Digital Wallet,Web,Austin,TX,30.42,12.99
31620,ORD-031620,4313,31-10-2025,Completed,Digital Wallet,Web,Dallas,TX,84.04,29.99
31621,ORD-031621,4410,31-10-2025,Completed,Credit Card,Web,Charlotte,NC,13.98,7.99
31622,ORD-031622,4436,31-10-2025,Completed,Credit Card,Web,Miami,FL,54.22,19.99
31623,ORD-031623,4443,31-10-2025,Completed,Debit Card,Web,Columbus,OH,6.9,12.99
31624,ORD-031624,4518,31-10-2025,Completed,Credit Card,Web,Houston,TX,39.26,0
31625,ORD-031625,4522,31-10-2025,Completed,Bank Transfer,Mobile App,Philadelphia,PA,7.26,4.99
31626,ORD-031626,4757,31-10-2025,Completed,Debit Card,Web,Houston,TX,193.3,0
31627,ORD-031627,4826,31-10-2025,Completed,Credit Card,Mobile App,Washington,DC,100.32,4.99
31628,ORD-031628,4835,31-10-2025,Completed,Digital Wallet,Web,Atlanta,GA,52.8,0
31629,ORD-031629,4860,31-10-2025,Completed,Digital Wallet,Web,Phoenix,AZ,133.35,0
31630,ORD-031630,4950,31-10-2025,Completed,Credit Card,Web,Seattle,WA,22.28,19.99
31631,ORD-031631,4997,31-10-2025,Completed,Debit Card,Mobile App,Denver,CO,114.57,19.99
31632,ORD-031632,5040,31-10-2025,Completed,Credit Card,Marketplace,Houston,TX,102.95,29.99
31633,ORD-031633,5269,31-10-2025,Completed,Debit Card,Marketplace,Portland,OR,14.66,29.99
31634,ORD-031634,5277,31-10-2025,Completed,Digital Wallet,Retail Store,Austin,TX,14.62,0
31635,ORD-031635,5329,31-10-2025,Completed,Debit Card,Mobile App,Boston,MA,0.59,0
31636,ORD-031636,5343,31-10-2025,Completed,Debit Card,Marketplace,Philadelphia,PA,87.95,0
31637,ORD-031637,5442,31-10-2025,Completed,Credit Card,Web,Columbus,OH,219.32,19.99
31638,ORD-031638,5493,31-10-2025,Completed,Digital Wallet,Mobile App,Charlotte,NC,48.19,0
31639,ORD-031639,5555,31-10-2025,Completed,Credit Card,Web,Fort Worth,TX,147.49,19.99
31640,ORD-031640,5582,31-10-2025,Completed,Credit Card,Marketplace,Dallas,TX,42.56,4.99
31641,ORD-031641,5634,31-10-2025,Completed,Credit Card,Mobile App,Phoenix,AZ,0,29.99
31642,ORD-031642,5706,31-10-2025,Completed,Debit Card,Web,Los Angeles,CA,50.23,4.99
31643,ORD-031643,5795,31-10-2025,Completed,Digital Wallet,Mobile App,Columbus,OH,141.5,7.99
31644,ORD-031644,5823,31-10-2025,Completed,Digital Wallet,Mobile App,Phoenix,AZ,0,19.99
31645,ORD-031645,5853,31-10-2025,Completed,Digital Wallet,Marketplace,Philadelphia,PA,251.86,4.99
31646,ORD-031646,5981,31-10-2025,Completed,Debit Card,Web,Los Angeles,CA,61.51,0
31647,ORD-031647,6075,31-10-2025,Completed,Credit Card,Mobile App,Houston,TX,0,0
31648,ORD-031648,6147,31-10-2025,Completed,Credit Card,Marketplace,San Antonio,TX,10.76,19.99
31649,ORD-031649,6278,31-10-2025,Completed,Credit Card,Retail Store,Los Angeles,CA,21.89,0
31650,ORD-031650,6330,31-10-2025,Completed,Credit Card,Mobile App,Seattle,WA,312.43,7.99
31651,ORD-031651,6334,31-10-2025,Completed,Debit Card,Web,Jacksonville,FL,87.38,4.99
31652,ORD-031652,6413,31-10-2025,Completed,Credit Card,Web,New York,NY,83.56,0
31653,ORD-031653,6465,31-10-2025,Completed,Debit Card,Retail Store,Dallas,TX,190.42,0
31654,ORD-031654,6485,31-10-2025,Completed,Credit Card,Web,New York,NY,20.64,19.99
31655,ORD-031655,6574,31-10-2025,Completed,Credit Card,Mobile App,Los Angeles,CA,56.89,0
31656,ORD-031656,6597,31-10-2025,Completed,Credit Card,Mobile App,Los Angeles,CA,174.82,12.99
31657,ORD-031657,6686,31-10-2025,Completed,Debit Card,Web,Washington,DC,9.84,7.99
31658,ORD-031658,6850,31-10-2025,Completed,Credit Card,Retail Store,Los Angeles,CA,227.25,0
31659,ORD-031659,6877,31-10-2025,Completed,Credit Card,Web,Atlanta,GA,0,0
31660,ORD-031660,6898,31-10-2025,Completed,Bank Transfer,Marketplace,Las Vegas,NV,32.06,0
31661,ORD-031661,7011,31-10-2025,Completed,Credit Card,Web,New York,NY,59.97,12.99
31662,ORD-031662,7107,31-10-2025,Completed,Credit Card,Web,San Antonio,TX,16.31,12.99
31663,ORD-031663,7226,31-10-2025,Completed,Credit Card,Web,Chicago,IL,0,0
31664,ORD-031664,7237,31-10-2025,Completed,Credit Card,Web,Chicago,IL,13.68,7.99
31665,ORD-031665,7311,31-10-2025,Completed,Credit Card,Marketplace,San Antonio,TX,42,19.99
31666,ORD-031666,7342,31-10-2025,Completed,Credit Card,Mobile App,Miami,FL,0,12.99
31667,ORD-031667,7349,31-10-2025,Returned,Credit Card,Mobile App,Washington,DC,44.88,19.99
31668,ORD-031668,7565,31-10-2025,Completed,Credit Card,Retail Store,Philadelphia,PA,33.89,0
31669,ORD-031669,7628,31-10-2025,Completed,Credit Card,Web,Philadelphia,PA,237.54,29.99
31670,ORD-031670,7640,31-10-2025,Completed,Debit Card,Web,San Antonio,TX,20.2,0
31671,ORD-031671,7683,31-10-2025,Completed,Credit Card,Retail Store,Austin,TX,0,0
31672,ORD-031672,7719,31-10-2025,Completed,Credit Card,Web,Dallas,TX,13.45,7.99
31673,ORD-031673,7834,31-10-2025,Returned,Credit Card,Mobile App,San Antonio,TX,0,19.99
31674,ORD-031674,7893,31-10-2025,Completed,Credit Card,Marketplace,San Antonio,TX,123.01,29.99
31675,ORD-031675,105,01-11-2025,Completed,Digital Wallet,Web,Chicago,IL,211.98,12.99
31676,ORD-031676,182,01-11-2025,Completed,Credit Card,Web,Chicago,IL,89.74,12.99
31677,ORD-031677,288,01-11-2025,Completed,Digital Wallet,Marketplace,Miami,FL,19.55,7.99
31678,ORD-031678,303,01-11-2025,Completed,Credit Card,Web,Fort Worth,TX,89.28,4.99
31679,ORD-031679,517,01-11-2025,Completed,Debit Card,Web,San Antonio,TX,0,0
31680,ORD-031680,575,01-11-2025,Completed,Credit Card,Retail Store,Houston,TX,26.02,0
31681,ORD-031681,578,01-11-2025,Completed,Digital Wallet,Marketplace,Phoenix,AZ,89.67,29.99
31682,ORD-031682,621,01-11-2025,Completed,Credit Card,Marketplace,Phoenix,AZ,68.52,19.99
31683,ORD-031683,638,01-11-2025,Completed,Credit Card,Retail Store,Dallas,TX,32.3,0
31684,ORD-031684,783,01-11-2025,Completed,Digital Wallet,Web,Los Angeles,CA,51.97,4.99
31685,ORD-031685,835,01-11-2025,Completed,Credit Card,Retail Store,Jacksonville,FL,105.82,0
31686,ORD-031686,876,01-11-2025,Completed,Debit Card,Retail Store,Phoenix,AZ,182.87,0
31687,ORD-031687,899,01-11-2025,Completed,Digital Wallet,Marketplace,San Antonio,TX,440.45,0
31688,ORD-031688,947,01-11-2025,Completed,Digital Wallet,Web,Las Vegas,NV,151.53,29.99
31689,ORD-031689,1103,01-11-2025,Cancelled,Credit Card,Mobile App,Los Angeles,CA,135.97,0
31690,ORD-031690,1116,01-11-2025,Completed,Credit Card,Web,San Antonio,TX,0,19.99
31691,ORD-031691,1150,01-11-2025,Completed,Credit Card,Marketplace,Houston,TX,0,29.99
31692,ORD-031692,1421,01-11-2025,Completed,Credit Card,Retail Store,Jacksonville,FL,98.59,0
31693,ORD-031693,1442,01-11-2025,Completed,Credit Card,Mobile App,Los Angeles,CA,50.39,0
31694,ORD-031694,1452,01-11-2025,Completed,Debit Card,Web,Washington,DC,10.86,19.99
31695,ORD-031695,1508,01-11-2025,Completed,Credit Card,Marketplace,Los Angeles,CA,154.38,12.99
31696,ORD-031696,1551,01-11-2025,Completed,Credit Card,Web,Houston,TX,0,12.99
31697,ORD-031697,1571,01-11-2025,Completed,Credit Card,Web,Fort Worth,TX,49.52,0
31698,ORD-031698,1633,01-11-2025,Completed,Digital Wallet,Mobile App,San Jose,CA,372.99,7.99
31699,ORD-031699,1762,01-11-2025,Completed,Credit Card,Web,Los Angeles,CA,33.21,12.99
31700,ORD-031700,1787,01-11-2025,Completed,Credit Card,Mobile App,Portland,OR,0,4.99
31701,ORD-031701,1834,01-11-2025,Completed,Debit Card,Web,Washington,DC,20.48,19.99
31702,ORD-031702,1845,01-11-2025,Pending,Bank Transfer,Mobile App,Austin,TX,7.33,4.99
